order_id,customer_id,order_date,order_status,shipping_city,shipping_state,total_amount
13359,19890,2025-09-17,Delivered,Pune,Maharashtra,9152.4
13360,45473,2025-03-16,Delivered,Kolkata,West Bengal,4375.26
13361,21053,2025-09-11,Delivered,Hyderabad,West Bengal,1923.76
13362,18426,2024-03-30,Shipped,Mumbai,Karnataka,8649.06
13363,9137,2025-10-09,Delivered,Imphal,Assam,2987.44
13364,2017,2024-10-02,Delivered,Chennai,Tamil Nadu,4098.34
13365,48677,2025-07-15,Shipped,Pune,Telangana,1962.62
13366,27208,2025-03-21,Delivered,Imphal,Manipur,2002.81
13367,36067,2025-08-30,Delivered,Delhi,Manipur,7107.94
13368,331,2024-04-27,Delivered,Mumbai,West Bengal,11771.19
13369,38324,2025-01-08,Delivered,Delhi,Assam,11260.12
13370,11902,2024-07-22,Delivered,Hyderabad,Telangana,3059.31
13371,19839,2025-07-08,Delivered,Jaipur,Maharashtra,8746.65
13372,44882,2025-10-14,Shipped,Imphal,Telangana,14299.47
13373,26358,2025-06-19,Delivered,Bengaluru,Assam,11218.04
13374,11820,2025-08-15,Shipped,Pune,Rajasthan,5498.44
13375,24068,2025-01-29,Delivered,Bengaluru,Maharashtra,837.77
13376,16885,2025-07-28,Delivered,Chennai,Assam,7505.49
13377,30331,2025-02-14,Cancelled,Bengaluru,Delhi,2058.75
13378,45938,2024-06-13,Delivered,Hyderabad,Karnataka,12168.48
13379,8226,2025-06-25,Delivered,Imphal,Delhi,11597.23
13380,41962,2024-11-29,Delivered,Kolkata,Karnataka,8717.7
13381,12481,2024-05-17,Shipped,Bengaluru,Manipur,11053.34
13382,40161,2024-12-30,Delivered,Chennai,Delhi,10480.49
13383,26660,2025-01-08,Shipped,Mumbai,Rajasthan,10845.09
13384,35304,2024-11-16,Delivered,Imphal,West Bengal,18885.28
13385,44394,2025-04-21,Cancelled,Jaipur,Karnataka,405.26
13386,43127,2024-09-29,Cancelled,Chennai,Karnataka,276.23
13387,4957,2025-08-23,Shipped,Pune,Assam,4023.01
13388,10104,2024-07-07,Delivered,Bengaluru,Tamil Nadu,7448.68
13389,41866,2025-09-15,Processing,Guwahati,Manipur,635.22
13390,27394,2025-11-17,Shipped,Mumbai,Maharashtra,6742.06
13391,48115,2025-08-09,Delivered,Chennai,West Bengal,10031.84
13392,5458,2024-01-24,Delivered,Chennai,Delhi,427.35
13393,27338,2024-11-07,Delivered,Imphal,Rajasthan,11862.47
13394,25789,2025-03-10,Delivered,Guwahati,Maharashtra,2848.47
13395,2827,2025-10-26,Delivered,Mumbai,Assam,2612.17
13396,10603,2024-01-19,Delivered,Bengaluru,Delhi,4513.8
13397,12274,2024-07-02,Cancelled,Hyderabad,Rajasthan,8898.05
13398,37011,2025-07-13,Shipped,Guwahati,Delhi,2276.98
13399,20793,2025-10-02,Shipped,Jaipur,Manipur,7181.92
13400,20125,2025-11-25,Delivered,Pune,West Bengal,14181.55
13401,1457,2024-11-04,Delivered,Hyderabad,Rajasthan,8080.29
13402,15800,2025-12-04,Processing,Pune,Karnataka,8633.25
13403,6070,2025-04-20,Delivered,Kolkata,Manipur,11756.46
13404,10125,2024-12-27,Delivered,Pune,Karnataka,11852.77
13405,23795,2024-06-04,Delivered,Hyderabad,Tamil Nadu,8944.66
13406,7862,2024-01-04,Shipped,Kolkata,West Bengal,2990.23
13407,20264,2025-02-10,Delivered,Imphal,West Bengal,10759.01
13408,6803,2024-09-15,Delivered,Mumbai,Rajasthan,3034.0
13409,24957,2025-04-12,Delivered,Delhi,Tamil Nadu,13604.89
13410,15135,2024-05-09,Delivered,Jaipur,Tamil Nadu,5172.54
13411,10436,2024-07-03,Processing,Guwahati,Karnataka,14249.28
13412,14055,2025-04-01,Delivered,Pune,West Bengal,6746.7
13413,20997,2025-06-28,Delivered,Guwahati,Assam,7978.71
13414,43816,2024-02-28,Shipped,Imphal,Tamil Nadu,6844.2
13415,37613,2024-01-10,Delivered,Jaipur,Delhi,1012.04
13416,12475,2024-01-06,Delivered,Bengaluru,Rajasthan,16803.52
13417,47496,2024-06-05,Delivered,Jaipur,Tamil Nadu,2135.33
13418,26283,2024-03-26,Delivered,Guwahati,Delhi,7250.67
13419,18366,2024-07-23,Delivered,Imphal,Tamil Nadu,13431.11
13420,1321,2025-08-11,Delivered,Imphal,Delhi,21374.11
13421,4423,2025-06-17,Delivered,Kolkata,Manipur,8901.76
13422,48344,2025-08-28,Shipped,Delhi,West Bengal,5853.54
13423,49858,2024-12-25,Delivered,Imphal,West Bengal,10824.64
13424,2951,2025-06-05,Delivered,Hyderabad,Assam,17416.38
13425,28894,2024-12-09,Delivered,Chennai,West Bengal,3541.24
13426,40969,2024-04-15,Delivered,Mumbai,Karnataka,4716.31
13427,27020,2025-06-23,Delivered,Guwahati,Karnataka,4015.44
13428,34804,2025-01-07,Delivered,Bengaluru,Rajasthan,4688.59
13429,22821,2025-06-17,Delivered,Imphal,Rajasthan,467.74
13430,43685,2025-10-06,Delivered,Delhi,Maharashtra,14546.02
13431,9893,2025-03-27,Processing,Bengaluru,Maharashtra,1677.83
13432,25967,2024-11-30,Delivered,Mumbai,Karnataka,4565.21
13433,11349,2024-04-17,Delivered,Bengaluru,Karnataka,7452.27
13434,39449,2025-02-26,Delivered,Hyderabad,Karnataka,8672.8
13435,35380,2025-12-31,Cancelled,Imphal,Assam,4527.17
13436,15232,2025-12-05,Delivered,Hyderabad,Delhi,7495.11
13437,13627,2025-04-24,Delivered,Chennai,Tamil Nadu,9290.85
13438,32910,2024-07-28,Delivered,Bengaluru,Rajasthan,10139.21
13439,38747,2024-04-27,Delivered,Jaipur,Assam,5440.48
13440,23452,2024-11-11,Delivered,Guwahati,Rajasthan,7619.56
13441,48817,2025-10-30,Processing,Pune,Rajasthan,11398.4
13442,42677,2025-10-31,Delivered,Hyderabad,Assam,5600.38
13443,47986,2025-09-11,Shipped,Hyderabad,West Bengal,8309.36
13444,42183,2025-08-11,Shipped,Guwahati,Assam,6016.73
13445,15636,2025-09-19,Delivered,Imphal,Assam,6098.92
13446,34958,2025-08-13,Delivered,Chennai,Maharashtra,8655.34
13447,39647,2025-07-05,Shipped,Delhi,West Bengal,4309.31
13448,5819,2024-05-25,Delivered,Delhi,Delhi,624.79
13449,19903,2025-10-28,Delivered,Jaipur,Maharashtra,11034.5
13450,27382,2024-11-08,Delivered,Chennai,Delhi,7852.17
13451,47910,2024-08-22,Delivered,Guwahati,West Bengal,812.73
13452,37623,2025-05-18,Delivered,Hyderabad,Tamil Nadu,12530.64
13453,3097,2024-03-19,Delivered,Bengaluru,Manipur,1582.77
13454,24822,2024-08-17,Delivered,Pune,Delhi,11363.8
13455,3235,2025-03-13,Cancelled,Imphal,Karnataka,13492.11
13456,42980,2025-09-13,Delivered,Jaipur,Manipur,9349.88
13457,49806,2025-07-22,Delivered,Hyderabad,Assam,6283.11
13458,45570,2024-10-22,Delivered,Hyderabad,Assam,9122.57
13459,41738,2024-06-26,Delivered,Bengaluru,Delhi,5702.63
13460,21466,2024-06-30,Delivered,Mumbai,Assam,10267.51
13461,20978,2025-03-31,Processing,Bengaluru,Karnataka,9268.32
13462,22149,2024-09-07,Delivered,Bengaluru,Tamil Nadu,19411.27
13463,5986,2025-11-28,Delivered,Kolkata,Karnataka,6544.75
13464,43949,2025-02-06,Delivered,Mumbai,Telangana,2724.64
13465,18187,2024-12-29,Delivered,Imphal,West Bengal,6784.19
13466,6274,2025-12-05,Delivered,Delhi,Delhi,5835.48
13467,39459,2024-07-04,Delivered,Delhi,Rajasthan,8068.29
13468,27212,2024-03-04,Delivered,Kolkata,Assam,11484.11
13469,24939,2025-08-29,Delivered,Imphal,Assam,3423.13
13470,49645,2025-09-12,Delivered,Imphal,Maharashtra,1960.52
13471,37461,2024-04-27,Delivered,Hyderabad,West Bengal,8003.15
13472,11311,2024-05-01,Delivered,Chennai,Assam,1981.87
13473,3390,2025-12-17,Processing,Guwahati,Telangana,1474.94
13474,25150,2024-12-11,Delivered,Delhi,Telangana,1305.59
13475,16767,2025-03-05,Delivered,Pune,Telangana,10152.62
13476,21207,2025-03-07,Delivered,Jaipur,Delhi,7312.15
13477,6752,2024-09-08,Shipped,Chennai,Telangana,16913.1
13478,25595,2025-10-23,Processing,Mumbai,Tamil Nadu,10114.41
13479,37240,2024-05-01,Delivered,Delhi,Telangana,1110.85
13480,29009,2025-12-17,Delivered,Imphal,Delhi,10619.03
13481,19597,2024-08-09,Delivered,Jaipur,Manipur,3071.22
13482,34337,2025-03-30,Delivered,Hyderabad,Karnataka,2970.68
13483,16506,2025-07-13,Delivered,Hyderabad,West Bengal,8888.23
13484,2896,2025-04-30,Delivered,Hyderabad,Tamil Nadu,9063.21
13485,26872,2025-04-17,Delivered,Jaipur,Karnataka,6669.73
13486,45047,2024-08-01,Delivered,Jaipur,West Bengal,7348.22
13487,4963,2025-11-14,Delivered,Guwahati,West Bengal,7128.68
13488,38869,2024-12-18,Delivered,Jaipur,Delhi,5522.11
13489,29461,2024-11-18,Delivered,Imphal,Maharashtra,10472.29
13490,6273,2024-04-04,Delivered,Mumbai,Karnataka,14411.29
13491,18244,2025-11-12,Shipped,Hyderabad,Maharashtra,7953.51
13492,35565,2025-04-28,Delivered,Chennai,Telangana,10748.38
13493,18844,2025-07-23,Delivered,Delhi,Karnataka,8396.91
13494,26698,2024-04-19,Shipped,Mumbai,Manipur,129.81
13495,29955,2025-10-05,Delivered,Imphal,Assam,9125.82
13496,15651,2025-08-25,Delivered,Guwahati,Delhi,8530.77
13497,22062,2025-12-29,Delivered,Pune,Karnataka,7548.23
13498,47570,2025-10-10,Delivered,Guwahati,Maharashtra,8907.06
13499,37764,2025-01-01,Delivered,Bengaluru,West Bengal,11487.07
13500,31417,2024-07-25,Processing,Imphal,Karnataka,12866.63
13501,28817,2025-09-08,Delivered,Guwahati,Manipur,17125.52
13502,36028,2024-02-05,Delivered,Jaipur,Assam,19828.01
13503,18878,2024-08-09,Cancelled,Delhi,Delhi,1622.15
13504,49356,2024-09-10,Delivered,Chennai,Telangana,5174.88
13505,37543,2025-03-06,Delivered,Delhi,Rajasthan,13514.63
13506,35343,2024-07-12,Delivered,Hyderabad,West Bengal,7498.05
13507,43356,2024-03-27,Processing,Jaipur,Rajasthan,10481.73
13508,5880,2025-02-28,Delivered,Guwahati,Delhi,23740.89
13509,45249,2025-11-24,Delivered,Hyderabad,Manipur,6122.1
13510,27960,2024-09-14,Delivered,Hyderabad,West Bengal,8057.7
13511,5349,2025-04-11,Delivered,Mumbai,Karnataka,6570.09
13512,43900,2024-07-16,Delivered,Delhi,Delhi,6465.8
13513,40196,2025-03-14,Delivered,Chennai,Delhi,13011.27
13514,17112,2025-12-03,Delivered,Pune,Rajasthan,3682.39
13515,32772,2024-02-20,Processing,Kolkata,Maharashtra,9556.03
13516,9564,2024-11-30,Delivered,Mumbai,Telangana,3380.56
13517,27906,2024-07-04,Shipped,Imphal,Assam,1077.52
13518,28851,2024-11-05,Delivered,Mumbai,Maharashtra,6357.34
13519,14028,2024-09-09,Delivered,Hyderabad,Tamil Nadu,14821.08
13520,11583,2025-03-11,Shipped,Guwahati,Assam,10438.69
13521,42336,2025-07-23,Processing,Chennai,West Bengal,26531.4
13522,45197,2025-07-01,Processing,Chennai,Rajasthan,14160.67
13523,47692,2025-02-01,Delivered,Jaipur,Tamil Nadu,9112.32
13524,30213,2025-10-19,Delivered,Guwahati,Tamil Nadu,2282.24
13525,39084,2024-08-13,Delivered,Pune,Rajasthan,11269.32
13526,22103,2025-04-20,Delivered,Imphal,Delhi,10032.08
13527,41153,2024-11-20,Delivered,Delhi,Tamil Nadu,2525.75
13528,21342,2024-07-03,Processing,Guwahati,West Bengal,5039.53
13529,43425,2025-03-07,Delivered,Jaipur,Maharashtra,8533.32
13530,41914,2025-10-06,Delivered,Guwahati,Maharashtra,1545.83
13531,14018,2025-02-19,Cancelled,Pune,Tamil Nadu,11714.67
13532,34077,2024-08-20,Delivered,Imphal,Tamil Nadu,8667.54
13533,22333,2024-02-05,Delivered,Pune,Tamil Nadu,2164.41
13534,22650,2025-05-25,Delivered,Guwahati,Delhi,10724.29
13535,38376,2025-08-07,Delivered,Delhi,Rajasthan,8571.63
13536,14355,2024-05-13,Delivered,Kolkata,Maharashtra,8991.34
13537,49432,2025-07-06,Delivered,Chennai,Tamil Nadu,7506.56
13538,8077,2024-09-24,Delivered,Imphal,Telangana,12622.04
13539,40112,2025-03-30,Delivered,Imphal,Maharashtra,123.88
13540,30066,2025-11-17,Shipped,Chennai,Karnataka,14926.8
13541,16128,2025-06-11,Delivered,Hyderabad,Assam,8646.98
13542,46134,2025-03-13,Delivered,Jaipur,Maharashtra,8693.98
13543,17274,2024-02-08,Shipped,Jaipur,Assam,9148.18
13544,9208,2024-04-13,Delivered,Hyderabad,Manipur,9037.74
13545,29125,2025-03-21,Delivered,Bengaluru,Karnataka,12930.78
13546,30095,2025-02-11,Delivered,Hyderabad,Rajasthan,17832.56
13547,31444,2024-12-28,Delivered,Bengaluru,Tamil Nadu,2541.94
13548,36168,2024-09-03,Delivered,Chennai,Maharashtra,6283.35
13549,22128,2024-05-10,Delivered,Hyderabad,Maharashtra,47.6
13550,40265,2024-04-06,Delivered,Pune,Manipur,6679.28
13551,33163,2024-04-13,Delivered,Guwahati,West Bengal,6896.47
13552,22956,2024-01-30,Delivered,Guwahati,Tamil Nadu,4991.73
13553,15404,2025-04-18,Delivered,Chennai,Delhi,677.7
13554,11987,2025-03-04,Delivered,Chennai,Delhi,4671.15
13555,33586,2025-05-16,Delivered,Jaipur,Telangana,3833.36
13556,7400,2025-05-09,Delivered,Guwahati,Delhi,11094.71
13557,5924,2024-03-02,Delivered,Chennai,Rajasthan,18574.21
13558,4811,2025-11-09,Delivered,Mumbai,Rajasthan,2507.16
13559,13427,2024-10-20,Delivered,Chennai,Assam,2642.57
13560,1799,2024-04-12,Delivered,Delhi,Karnataka,17390.76
13561,24653,2024-04-21,Delivered,Bengaluru,Assam,8509.88
13562,44207,2024-08-08,Delivered,Kolkata,Tamil Nadu,27.88
13563,27164,2025-10-29,Processing,Jaipur,Manipur,5970.02
13564,31443,2025-11-22,Delivered,Chennai,Rajasthan,5416.51
13565,46882,2024-11-08,Shipped,Kolkata,Manipur,8962.04
13566,33173,2024-09-18,Delivered,Chennai,Tamil Nadu,9078.55
13567,8538,2025-09-18,Delivered,Jaipur,Manipur,6662.7
13568,30871,2024-09-03,Delivered,Bengaluru,Assam,5515.35
13569,43491,2024-04-01,Delivered,Hyderabad,Rajasthan,7503.68
13570,28773,2024-12-16,Delivered,Guwahati,Rajasthan,7918.44
13571,48975,2025-12-07,Delivered,Chennai,Karnataka,6987.58
13572,17690,2024-05-31,Delivered,Pune,Maharashtra,2076.76
13573,9831,2025-01-22,Delivered,Guwahati,Delhi,10143.47
13574,32609,2025-12-17,Delivered,Guwahati,Tamil Nadu,6961.76
13575,49365,2025-03-26,Delivered,Guwahati,Rajasthan,11166.18
13576,16014,2024-04-06,Processing,Guwahati,Manipur,17416.52
13577,40215,2024-11-21,Delivered,Delhi,Telangana,6014.9
13578,19720,2025-02-23,Delivered,Imphal,Manipur,10253.52
13579,9877,2025-09-25,Delivered,Delhi,Tamil Nadu,2851.2
13580,30308,2024-06-14,Delivered,Chennai,Rajasthan,1812.41
13581,6637,2025-05-16,Delivered,Delhi,Telangana,1846.89
13582,38780,2025-03-12,Delivered,Hyderabad,Tamil Nadu,11386.53
13583,9669,2024-02-03,Delivered,Pune,Telangana,17158.41
13584,3094,2025-02-12,Delivered,Imphal,Delhi,10444.12
13585,34617,2025-03-24,Cancelled,Jaipur,Delhi,9271.67
13586,42776,2024-07-03,Cancelled,Kolkata,Telangana,31666.94
13587,41768,2024-01-13,Shipped,Jaipur,Telangana,2155.75
13588,28559,2025-07-23,Delivered,Jaipur,Manipur,7394.4
13589,7838,2024-12-19,Shipped,Delhi,Rajasthan,5454.12
13590,2149,2024-03-30,Delivered,Hyderabad,Karnataka,11994.44
13591,9799,2024-04-18,Delivered,Guwahati,Maharashtra,2595.88
13592,37921,2025-06-11,Processing,Bengaluru,West Bengal,9883.93
13593,4889,2025-02-02,Delivered,Chennai,Telangana,10528.36
13594,14760,2024-02-22,Delivered,Pune,West Bengal,16040.6
13595,26592,2025-06-12,Delivered,Chennai,Rajasthan,20484.01
13596,29927,2025-06-02,Delivered,Jaipur,Tamil Nadu,13655.24
13597,19339,2024-03-01,Delivered,Mumbai,Maharashtra,5170.58
13598,21697,2024-11-09,Delivered,Mumbai,Delhi,3601.47
13599,27128,2024-01-07,Delivered,Chennai,West Bengal,5036.62
13600,45074,2025-05-05,Delivered,Delhi,Telangana,21617.45
13601,4062,2024-05-20,Shipped,Bengaluru,Manipur,4641.05
13602,17829,2025-04-19,Delivered,Chennai,West Bengal,21713.76
13603,13194,2025-03-01,Delivered,Bengaluru,Manipur,4173.65
13604,37227,2024-07-07,Delivered,Hyderabad,Telangana,3818.54
13605,22682,2025-07-03,Delivered,Hyderabad,Karnataka,2224.23
13606,24034,2025-09-10,Delivered,Bengaluru,Rajasthan,6606.32
13607,27254,2024-05-15,Shipped,Kolkata,Manipur,4630.37
13608,20546,2024-02-06,Shipped,Kolkata,West Bengal,7627.32
13609,44275,2024-09-06,Delivered,Imphal,Assam,10819.39
13610,36368,2025-01-08,Processing,Guwahati,Assam,4098.69
13611,35822,2025-04-10,Delivered,Mumbai,Assam,15792.95
13612,20951,2025-03-24,Delivered,Pune,Maharashtra,5574.37
13613,3475,2025-12-22,Delivered,Kolkata,Delhi,8340.61
13614,25012,2024-05-03,Delivered,Bengaluru,West Bengal,12195.62
13615,29734,2025-02-11,Delivered,Mumbai,Maharashtra,7584.38
13616,40095,2024-09-23,Shipped,Guwahati,Tamil Nadu,14703.15
13617,9549,2024-03-25,Delivered,Kolkata,Telangana,1186.64
13618,8223,2025-05-20,Shipped,Kolkata,Tamil Nadu,4473.63
13619,23880,2024-07-08,Processing,Jaipur,Rajasthan,392.6
13620,8015,2024-05-06,Delivered,Imphal,Karnataka,6886.44
13621,19440,2024-12-21,Delivered,Kolkata,Maharashtra,6615.78
13622,17179,2024-01-31,Delivered,Chennai,West Bengal,1847.39
13623,32163,2024-06-07,Delivered,Mumbai,Telangana,10628.89
13624,20829,2025-12-29,Delivered,Imphal,Manipur,17529.75
13625,14756,2024-02-17,Processing,Pune,Delhi,4160.77
13626,13955,2024-12-26,Cancelled,Bengaluru,West Bengal,9694.98
13627,29387,2024-05-20,Delivered,Pune,Tamil Nadu,7092.14
13628,10617,2025-08-03,Delivered,Imphal,Karnataka,13750.75
13629,7488,2024-09-02,Delivered,Jaipur,Tamil Nadu,8762.21
13630,16284,2024-10-11,Delivered,Jaipur,Manipur,16779.82
13631,33827,2025-11-19,Delivered,Bengaluru,West Bengal,8826.03
13632,9989,2024-12-08,Delivered,Bengaluru,Manipur,8206.39
13633,5463,2024-04-29,Delivered,Imphal,Tamil Nadu,7509.59
13634,33487,2024-01-13,Delivered,Jaipur,Assam,2383.25
13635,42760,2025-02-10,Delivered,Guwahati,Telangana,6526.14
13636,39160,2024-01-02,Delivered,Pune,West Bengal,1481.87
13637,11570,2024-07-03,Delivered,Imphal,Delhi,5110.18
13638,12404,2024-10-09,Shipped,Kolkata,West Bengal,9579.61
13639,37671,2024-02-21,Delivered,Kolkata,Manipur,2335.41
13640,18260,2024-12-15,Delivered,Imphal,West Bengal,3209.0
13641,38363,2024-01-21,Delivered,Guwahati,Assam,1663.8
13642,24645,2025-01-12,Delivered,Jaipur,Karnataka,2732.81
13643,16156,2025-08-30,Delivered,Delhi,Rajasthan,8945.86
13644,46114,2024-08-16,Processing,Bengaluru,Maharashtra,3927.43
13645,30832,2024-01-06,Delivered,Jaipur,Rajasthan,1105.85
13646,28223,2024-10-03,Delivered,Guwahati,Rajasthan,11280.64
13647,36832,2024-03-28,Delivered,Imphal,Maharashtra,11228.52
13648,43765,2025-08-14,Delivered,Jaipur,West Bengal,8169.42
13649,27476,2025-03-03,Delivered,Chennai,Telangana,4071.14
13650,13262,2024-03-14,Delivered,Jaipur,West Bengal,3448.86
13651,1295,2024-09-22,Delivered,Imphal,Delhi,10692.5
13652,42847,2024-07-18,Delivered,Chennai,Delhi,10615.04
13653,11078,2025-07-28,Delivered,Chennai,Telangana,9750.82
13654,1009,2025-05-15,Shipped,Bengaluru,Assam,5801.35
13655,265,2024-05-17,Cancelled,Jaipur,West Bengal,27309.79
13656,46916,2024-09-15,Delivered,Guwahati,Karnataka,4839.62
13657,33797,2025-05-03,Delivered,Mumbai,Rajasthan,6706.13
13658,21658,2024-06-19,Cancelled,Bengaluru,Tamil Nadu,3460.29
13659,20774,2025-02-06,Delivered,Mumbai,Maharashtra,4605.56
13660,25270,2024-11-14,Delivered,Chennai,Rajasthan,5208.02
13661,42529,2024-11-09,Processing,Bengaluru,Manipur,17982.11
13662,4657,2024-08-26,Delivered,Pune,Tamil Nadu,4294.02
13663,45029,2024-11-20,Delivered,Guwahati,Tamil Nadu,2296.53
13664,6597,2025-06-07,Shipped,Pune,Karnataka,3060.3
13665,364,2025-02-27,Delivered,Jaipur,West Bengal,13220.83
13666,29167,2025-05-30,Delivered,Delhi,Tamil Nadu,7347.73
13667,13004,2024-11-28,Delivered,Imphal,Telangana,6331.63
13668,49760,2025-11-07,Shipped,Kolkata,Delhi,2942.02
13669,23891,2025-08-08,Delivered,Bengaluru,Karnataka,21963.67
13670,12678,2025-12-09,Delivered,Hyderabad,West Bengal,8242.51
13671,11920,2025-10-23,Delivered,Mumbai,Manipur,13081.02
13672,27473,2025-08-01,Delivered,Kolkata,Maharashtra,16179.56
13673,29815,2024-07-28,Delivered,Mumbai,West Bengal,6659.26
13674,40844,2024-10-13,Delivered,Delhi,Manipur,6895.24
13675,33218,2025-07-16,Delivered,Jaipur,Assam,3955.64
13676,2000,2025-09-22,Delivered,Jaipur,Karnataka,16392.44
13677,47865,2025-09-21,Delivered,Jaipur,Telangana,9068.98
13678,24336,2025-07-07,Delivered,Delhi,West Bengal,6964.28
13679,11270,2024-12-27,Cancelled,Pune,Manipur,19363.78
13680,43208,2024-11-01,Delivered,Mumbai,Manipur,133.18
13681,27743,2025-11-28,Delivered,Delhi,Telangana,1507.12
13682,33633,2025-09-30,Delivered,Jaipur,Tamil Nadu,7773.22
13683,18877,2025-09-21,Shipped,Bengaluru,Karnataka,15178.49
13684,28801,2025-09-15,Delivered,Imphal,Maharashtra,19315.09
13685,39865,2024-10-25,Delivered,Mumbai,Maharashtra,1684.89
13686,27695,2024-06-02,Delivered,Mumbai,West Bengal,3591.85
13687,31416,2025-04-13,Shipped,Delhi,Assam,16282.96
13688,2028,2024-06-29,Delivered,Chennai,Maharashtra,7348.27
13689,3741,2024-10-12,Delivered,Delhi,Delhi,10035.91
13690,37456,2024-04-18,Delivered,Imphal,Karnataka,10061.03
13691,17601,2024-10-21,Shipped,Jaipur,Rajasthan,337.21
13692,44175,2025-06-24,Delivered,Mumbai,Delhi,3569.92
13693,19036,2025-10-09,Delivered,Mumbai,Maharashtra,13788.12
13694,31022,2024-01-06,Delivered,Bengaluru,Telangana,4530.94
13695,27910,2024-08-18,Shipped,Guwahati,Rajasthan,9216.9
13696,30727,2024-05-02,Delivered,Jaipur,Karnataka,2338.9
13697,9692,2024-04-24,Delivered,Bengaluru,Manipur,12076.39
13698,43968,2024-09-15,Delivered,Delhi,West Bengal,11999.35
13699,20549,2024-09-14,Delivered,Bengaluru,West Bengal,2522.34
13700,3281,2024-08-08,Delivered,Mumbai,Manipur,1262.87
13701,25270,2025-11-01,Delivered,Pune,Assam,5422.0
13702,3898,2024-10-20,Delivered,Bengaluru,West Bengal,3910.79
13703,42493,2024-10-25,Cancelled,Chennai,Maharashtra,5544.93
13704,41389,2024-04-13,Delivered,Delhi,Tamil Nadu,5337.88
13705,35349,2024-07-24,Delivered,Pune,Maharashtra,1894.83
13706,47360,2025-01-08,Shipped,Bengaluru,Maharashtra,10034.67
13707,17308,2024-12-05,Delivered,Delhi,Karnataka,6558.73
13708,14637,2025-12-24,Delivered,Pune,West Bengal,1647.95
13709,29865,2025-07-21,Delivered,Imphal,Rajasthan,6461.0
13710,27152,2024-02-23,Delivered,Kolkata,Telangana,1227.78
13711,28275,2024-08-08,Delivered,Bengaluru,Assam,7207.04
13712,44433,2025-09-29,Delivered,Bengaluru,Assam,15356.68
13713,26245,2024-11-15,Shipped,Chennai,Manipur,252.9
13714,35738,2024-10-01,Delivered,Kolkata,Rajasthan,4037.78
13715,22864,2024-11-02,Delivered,Pune,Rajasthan,19714.01
13716,44119,2024-02-18,Delivered,Pune,West Bengal,9039.45
13717,25503,2024-02-23,Delivered,Guwahati,Manipur,4093.19
13718,29834,2025-12-31,Delivered,Chennai,Tamil Nadu,20244.63
13719,3656,2024-01-31,Delivered,Pune,Delhi,11345.63
13720,24066,2025-01-12,Cancelled,Chennai,Delhi,9970.06
13721,11643,2025-01-25,Delivered,Kolkata,Delhi,8373.49
13722,3757,2025-08-26,Processing,Bengaluru,Rajasthan,10250.23
13723,9300,2025-10-22,Delivered,Delhi,West Bengal,9610.28
13724,31469,2025-03-18,Delivered,Jaipur,Telangana,3731.4
13725,43949,2024-08-22,Delivered,Chennai,Tamil Nadu,17035.95
13726,14329,2025-03-14,Cancelled,Bengaluru,Maharashtra,3460.96
13727,7898,2024-03-22,Delivered,Jaipur,West Bengal,3792.28
13728,42876,2024-05-07,Delivered,Delhi,Maharashtra,3923.13
13729,16890,2025-05-15,Delivered,Jaipur,Telangana,14635.32
13730,8099,2025-11-20,Delivered,Pune,Tamil Nadu,13269.89
13731,3026,2024-07-27,Delivered,Guwahati,Assam,4675.09
13732,30580,2025-04-20,Delivered,Pune,Rajasthan,20114.81
13733,31882,2025-03-26,Delivered,Imphal,Rajasthan,5406.6
