payment_id,order_id,payment_date,payment_method,payment_amount,payment_status,transaction_id
27259,39951,2024-12-13,Debit Card,7813.23,Completed,TXN000027259
27260,81557,2025-11-17,UPI,1951.33,Completed,TXN000027260
27261,195744,2024-04-08,Debit Card,11754.12,Completed,TXN000027261
27262,50298,2025-06-23,COD,3782.47,Completed,TXN000027262
27263,106724,2024-03-24,COD,1530.23,Completed,TXN000027263
27264,140062,2024-09-26,COD,9815.59,Completed,TXN000027264
27265,42592,2024-03-24,UPI,14531.37,Completed,TXN000027265
27266,34901,2024-03-06,Debit Card,10665.24,Completed,TXN000027266
27267,38781,2024-06-12,UPI,9498.11,Completed,TXN000027267
27268,156459,2025-04-15,Wallet,4243.12,Completed,TXN000027268
27269,34989,2025-08-06,Debit Card,12408.24,Completed,TXN000027269
27270,174901,2025-02-18,UPI,20066.49,Completed,TXN000027270
27271,98264,2025-09-16,Wallet,4030.28,Completed,TXN000027271
27272,22654,2024-03-13,Net Banking,20626.51,Completed,TXN000027272
27273,196795,2024-05-13,Wallet,6695.47,Failed,TXN000027273
27274,72381,2024-12-31,UPI,14220.06,Refunded,TXN000027274
27275,152976,2024-02-13,UPI,1079.13,Completed,TXN000027275
27276,18125,2024-10-05,Credit Card,8890.23,Completed,TXN000027276
27277,145561,2024-03-25,Debit Card,7575.18,Completed,TXN000027277
27278,68253,2025-10-30,Credit Card,9409.82,Completed,TXN000027278
27279,18214,2024-10-02,COD,5730.72,Completed,TXN000027279
27280,116882,2025-03-12,Credit Card,10088.19,Completed,TXN000027280
27281,132544,2025-05-17,Debit Card,5865.69,Completed,TXN000027281
27282,166861,2024-07-03,UPI,2681.24,Completed,TXN000027282
27283,80125,2025-09-20,Debit Card,2717.17,Completed,TXN000027283
27284,187747,2024-05-10,Credit Card,8719.66,Failed,TXN000027284
27285,35799,2024-05-19,Net Banking,4282.1,Completed,TXN000027285
27286,126357,2025-08-23,Net Banking,9455.33,Completed,TXN000027286
27287,147005,2024-05-29,UPI,10421.25,Completed,TXN000027287
27288,27477,2024-04-25,UPI,29831.67,Completed,TXN000027288
27289,57209,2025-05-09,UPI,9282.46,Completed,TXN000027289
27290,171614,2024-07-07,Debit Card,4818.33,Failed,TXN000027290
27291,38636,2024-08-15,Credit Card,11235.12,Completed,TXN000027291
27292,109795,2025-08-19,Credit Card,11198.83,Completed,TXN000027292
27293,8428,2025-12-20,UPI,10139.73,Completed,TXN000027293
27294,183317,2024-02-07,COD,9410.78,Completed,TXN000027294
27295,197674,2024-02-17,UPI,10743.96,Completed,TXN000027295
27296,149085,2024-09-01,Debit Card,716.16,Completed,TXN000027296
27297,138047,2024-09-02,Credit Card,11072.06,Completed,TXN000027297
27298,112708,2024-08-10,Net Banking,6217.14,Completed,TXN000027298
27299,156697,2025-10-27,Debit Card,11882.79,Completed,TXN000027299
27300,23662,2024-10-08,Wallet,13473.46,Completed,TXN000027300
27301,141979,2025-12-27,Net Banking,5683.64,Completed,TXN000027301
27302,25641,2025-03-14,Net Banking,9516.56,Pending,TXN000027302
27303,168888,2024-02-02,Net Banking,17815.59,Completed,TXN000027303
27304,9340,2024-06-22,Credit Card,3581.74,Pending,TXN000027304
27305,196129,2024-02-21,UPI,7014.98,Completed,TXN000027305
27306,168721,2024-05-13,UPI,8748.36,Completed,TXN000027306
27307,177560,2025-06-20,Debit Card,27796.78,Completed,TXN000027307
27308,119121,2025-06-22,Credit Card,4411.52,Completed,TXN000027308
27309,73702,2024-10-18,Credit Card,13894.98,Completed,TXN000027309
27310,77683,2025-08-03,Debit Card,11403.82,Refunded,TXN000027310
27311,143625,2025-11-12,Credit Card,2474.87,Completed,TXN000027311
27312,175967,2024-11-12,Credit Card,3800.72,Failed,TXN000027312
27313,65456,2025-04-06,UPI,5539.27,Completed,TXN000027313
27314,169460,2024-03-19,Wallet,6458.54,Completed,TXN000027314
27315,105974,2025-08-23,UPI,9576.45,Completed,TXN000027315
27316,29318,2025-10-22,Net Banking,11789.86,Completed,TXN000027316
27317,121211,2025-02-01,UPI,14147.18,Completed,TXN000027317
27318,156152,2024-08-18,Wallet,10195.64,Failed,TXN000027318
27319,15397,2025-01-16,Credit Card,10181.58,Completed,TXN000027319
27320,114883,2024-11-11,Credit Card,3897.7,Completed,TXN000027320
27321,63489,2024-01-18,COD,8080.62,Completed,TXN000027321
27322,126870,2025-02-17,UPI,10760.56,Pending,TXN000027322
27323,1196,2024-07-22,Net Banking,3016.96,Completed,TXN000027323
27324,193062,2025-10-07,Credit Card,3685.04,Completed,TXN000027324
27325,5444,2025-12-28,Debit Card,25843.73,Completed,TXN000027325
27326,197906,2024-09-21,Wallet,4164.3,Completed,TXN000027326
27327,132537,2025-06-25,Debit Card,9985.36,Completed,TXN000027327
27328,21642,2025-03-04,Wallet,9608.87,Completed,TXN000027328
27329,16603,2025-07-31,UPI,503.22,Completed,TXN000027329
27330,62358,2024-06-12,Credit Card,8641.65,Completed,TXN000027330
27331,183076,2025-12-10,Net Banking,2242.73,Completed,TXN000027331
27332,190307,2024-01-11,Net Banking,9296.32,Completed,TXN000027332
27333,102687,2024-06-20,Credit Card,3920.72,Completed,TXN000027333
27334,145765,2024-11-12,Wallet,3771.89,Completed,TXN000027334
27335,17986,2025-07-25,Credit Card,5037.19,Completed,TXN000027335
27336,137301,2024-06-14,UPI,1722.39,Pending,TXN000027336
27337,190618,2024-07-17,Credit Card,6569.07,Completed,TXN000027337
27338,60530,2024-06-22,UPI,4998.98,Completed,TXN000027338
27339,146398,2024-08-21,UPI,4163.13,Completed,TXN000027339
27340,52650,2024-01-17,Wallet,5774.43,Refunded,TXN000027340
27341,171690,2024-09-13,Credit Card,6280.91,Failed,TXN000027341
27342,65173,2024-11-17,Debit Card,6221.44,Completed,TXN000027342
27343,12199,2025-04-25,Debit Card,1633.79,Completed,TXN000027343
27344,189122,2024-11-04,UPI,3110.99,Completed,TXN000027344
27345,39505,2024-07-23,COD,14079.85,Completed,TXN000027345
27346,183959,2025-01-11,Wallet,2833.57,Completed,TXN000027346
27347,19220,2025-08-25,Credit Card,7319.41,Completed,TXN000027347
27348,141725,2025-06-27,Debit Card,757.78,Completed,TXN000027348
27349,63480,2024-01-26,Credit Card,6733.0,Completed,TXN000027349
27350,73485,2025-07-21,Debit Card,8869.28,Completed,TXN000027350
27351,107001,2025-03-20,UPI,5620.99,Completed,TXN000027351
27352,105333,2024-03-10,Credit Card,12765.02,Completed,TXN000027352
27353,25180,2024-05-20,UPI,3707.45,Completed,TXN000027353
27354,24509,2024-04-11,Debit Card,9257.95,Completed,TXN000027354
27355,190309,2025-05-21,Net Banking,6853.95,Completed,TXN000027355
27356,157243,2025-08-21,Wallet,14567.79,Completed,TXN000027356
27357,144946,2024-11-22,UPI,6666.41,Completed,TXN000027357
27358,30942,2024-04-23,Debit Card,1988.13,Completed,TXN000027358
27359,194404,2025-06-21,UPI,20679.81,Completed,TXN000027359
27360,99964,2025-08-30,Credit Card,11918.59,Completed,TXN000027360
27361,95986,2024-09-29,Net Banking,6358.19,Completed,TXN000027361
27362,19653,2025-03-25,Debit Card,8347.78,Failed,TXN000027362
27363,174098,2024-09-18,Credit Card,3898.41,Completed,TXN000027363
27364,186915,2025-09-02,Wallet,7141.55,Completed,TXN000027364
27365,166562,2025-08-14,Net Banking,13238.06,Completed,TXN000027365
27366,141043,2025-03-10,UPI,30037.19,Completed,TXN000027366
27367,119480,2025-12-22,Credit Card,14800.43,Completed,TXN000027367
27368,40388,2025-10-13,UPI,1660.31,Completed,TXN000027368
27369,150007,2024-03-02,Net Banking,5089.0,Completed,TXN000027369
27370,121919,2024-03-14,Wallet,8097.57,Completed,TXN000027370
27371,112743,2025-11-25,UPI,19372.82,Completed,TXN000027371
27372,20027,2024-09-03,Debit Card,7963.01,Refunded,TXN000027372
27373,166334,2025-01-15,COD,3625.61,Completed,TXN000027373
27374,151131,2025-07-18,Net Banking,698.52,Completed,TXN000027374
27375,145458,2025-03-11,Debit Card,3164.73,Completed,TXN000027375
27376,21741,2025-07-17,Debit Card,14721.55,Completed,TXN000027376
27377,198431,2025-10-19,COD,12236.15,Completed,TXN000027377
27378,13663,2024-02-13,UPI,2274.01,Completed,TXN000027378
27379,154037,2024-04-12,UPI,1435.31,Completed,TXN000027379
27380,179748,2024-11-09,Net Banking,495.83,Completed,TXN000027380
27381,187810,2025-01-05,Net Banking,4558.11,Refunded,TXN000027381
27382,23824,2024-04-04,Net Banking,16031.04,Refunded,TXN000027382
27383,197939,2024-03-04,Debit Card,2626.73,Completed,TXN000027383
27384,176796,2024-02-07,UPI,17936.47,Completed,TXN000027384
27385,73833,2024-05-01,Debit Card,2751.59,Completed,TXN000027385
27386,135059,2025-04-30,Credit Card,15192.02,Refunded,TXN000027386
27387,194891,2025-03-28,Wallet,1291.53,Completed,TXN000027387
27388,150278,2024-10-04,Credit Card,4989.18,Completed,TXN000027388
27389,132249,2025-06-07,Credit Card,14600.91,Completed,TXN000027389
27390,194249,2024-09-21,Net Banking,1831.15,Completed,TXN000027390
27391,37697,2024-09-29,UPI,988.66,Pending,TXN000027391
27392,126512,2024-10-15,Wallet,6920.13,Completed,TXN000027392
27393,116161,2024-05-21,Wallet,10976.4,Completed,TXN000027393
27394,27029,2024-10-31,Net Banking,3383.49,Completed,TXN000027394
27395,24228,2025-12-30,UPI,10288.12,Completed,TXN000027395
27396,15803,2024-10-07,Net Banking,18451.73,Completed,TXN000027396
27397,167515,2025-10-26,Credit Card,4581.03,Refunded,TXN000027397
27398,17086,2024-09-30,UPI,3665.61,Completed,TXN000027398
27399,82853,2025-07-03,Credit Card,8228.61,Completed,TXN000027399
27400,187411,2025-11-14,Net Banking,5070.72,Refunded,TXN000027400
27401,185253,2024-11-26,UPI,10433.66,Completed,TXN000027401
27402,97112,2025-03-02,Net Banking,3133.19,Completed,TXN000027402
27403,104851,2024-05-08,UPI,4733.41,Completed,TXN000027403
27404,18720,2024-12-16,UPI,3758.81,Completed,TXN000027404
27405,18053,2025-05-02,Wallet,9222.31,Completed,TXN000027405
27406,168332,2025-12-17,Debit Card,15767.25,Completed,TXN000027406
27407,132415,2024-08-25,UPI,941.71,Completed,TXN000027407
27408,160166,2024-04-13,UPI,3745.95,Completed,TXN000027408
27409,81027,2024-12-16,UPI,17331.02,Completed,TXN000027409
27410,173076,2025-04-09,Wallet,26513.67,Completed,TXN000027410
27411,175869,2025-07-21,Credit Card,1515.39,Completed,TXN000027411
27412,22162,2024-01-09,UPI,3749.39,Completed,TXN000027412
27413,44122,2024-08-18,UPI,7081.26,Completed,TXN000027413
27414,122759,2025-05-26,Net Banking,18464.57,Completed,TXN000027414
27415,179872,2024-05-27,Debit Card,13553.7,Completed,TXN000027415
27416,39519,2024-05-26,COD,7994.65,Completed,TXN000027416
27417,48605,2025-07-30,Credit Card,11989.11,Completed,TXN000027417
27418,47741,2025-11-14,Debit Card,6263.0,Completed,TXN000027418
27419,24080,2025-01-13,COD,20359.66,Completed,TXN000027419
27420,27157,2025-08-16,Debit Card,5458.62,Pending,TXN000027420
27421,51174,2024-07-22,UPI,7534.64,Completed,TXN000027421
27422,52445,2024-12-25,UPI,8723.91,Completed,TXN000027422
27423,88384,2024-09-09,UPI,2462.53,Completed,TXN000027423
27424,47050,2025-12-13,UPI,9628.8,Completed,TXN000027424
27425,58450,2024-08-20,UPI,11810.35,Completed,TXN000027425
27426,165665,2024-10-23,UPI,1131.81,Completed,TXN000027426
27427,120233,2025-09-14,COD,13814.82,Failed,TXN000027427
27428,49481,2024-09-25,Debit Card,12163.56,Completed,TXN000027428
27429,37045,2025-04-05,Wallet,5106.04,Completed,TXN000027429
27430,21832,2024-10-19,Credit Card,5626.2,Completed,TXN000027430
27431,211,2025-02-14,UPI,20785.13,Completed,TXN000027431
27432,25077,2025-08-02,Debit Card,8380.2,Completed,TXN000027432
27433,8767,2025-09-19,Debit Card,3532.42,Completed,TXN000027433
27434,177663,2025-02-19,Debit Card,951.67,Completed,TXN000027434
27435,172703,2025-10-31,Net Banking,2399.55,Pending,TXN000027435
27436,81605,2025-11-09,COD,17717.11,Completed,TXN000027436
27437,172421,2024-01-20,UPI,1915.99,Completed,TXN000027437
27438,190485,2024-09-23,Net Banking,6389.62,Pending,TXN000027438
27439,160018,2024-11-27,UPI,4605.27,Completed,TXN000027439
27440,159663,2024-03-09,UPI,5749.54,Completed,TXN000027440
27441,40320,2024-04-16,UPI,3700.66,Failed,TXN000027441
27442,61020,2025-04-11,Debit Card,3415.8,Completed,TXN000027442
27443,175191,2024-02-23,COD,12439.04,Completed,TXN000027443
27444,11609,2025-06-20,Credit Card,7017.52,Completed,TXN000027444
27445,86780,2024-01-14,Debit Card,6689.75,Completed,TXN000027445
27446,8209,2024-10-19,Credit Card,19907.85,Completed,TXN000027446
27447,184372,2025-09-09,Debit Card,5876.41,Completed,TXN000027447
27448,19807,2024-11-03,UPI,1983.48,Completed,TXN000027448
27449,83837,2025-10-18,Credit Card,11824.43,Failed,TXN000027449
27450,173796,2024-12-27,Wallet,3127.83,Completed,TXN000027450
27451,48789,2025-04-01,Debit Card,3172.92,Completed,TXN000027451
27452,62381,2024-09-16,UPI,10249.08,Refunded,TXN000027452
27453,64720,2024-03-28,Debit Card,4229.05,Completed,TXN000027453
27454,175126,2025-03-16,Net Banking,4689.22,Completed,TXN000027454
27455,92522,2024-06-28,UPI,8470.38,Completed,TXN000027455
27456,42893,2025-01-18,UPI,1218.72,Completed,TXN000027456
27457,185507,2025-05-11,UPI,230.13,Completed,TXN000027457
27458,51501,2024-09-26,Net Banking,14572.61,Completed,TXN000027458
27459,170069,2024-09-02,Credit Card,7202.9,Pending,TXN000027459
27460,198525,2024-07-20,UPI,5519.03,Completed,TXN000027460
27461,129263,2024-04-03,Credit Card,4123.23,Completed,TXN000027461
27462,74168,2024-05-13,Net Banking,7315.71,Failed,TXN000027462
27463,106123,2024-02-02,UPI,10939.52,Refunded,TXN000027463
27464,49852,2024-11-25,UPI,10892.91,Completed,TXN000027464
27465,36655,2025-02-03,Debit Card,6500.58,Completed,TXN000027465
27466,132070,2024-06-16,Credit Card,8535.02,Completed,TXN000027466
27467,191003,2024-09-21,Credit Card,7339.24,Completed,TXN000027467
27468,3419,2024-05-23,Credit Card,7230.58,Completed,TXN000027468
27469,148734,2025-05-25,Credit Card,1181.15,Completed,TXN000027469
27470,77462,2025-11-30,Credit Card,2661.31,Completed,TXN000027470
27471,172897,2025-10-24,UPI,2693.25,Completed,TXN000027471
27472,140317,2025-07-08,Credit Card,1747.94,Completed,TXN000027472
27473,84721,2024-08-05,UPI,8754.86,Completed,TXN000027473
27474,87098,2025-05-02,UPI,9162.34,Completed,TXN000027474
27475,168302,2025-04-09,Debit Card,1106.41,Completed,TXN000027475
27476,199108,2025-07-18,COD,3108.23,Completed,TXN000027476
27477,199690,2024-08-27,Credit Card,12866.41,Completed,TXN000027477
27478,68687,2025-05-03,Credit Card,9206.24,Completed,TXN000027478
27479,37373,2025-03-23,Debit Card,5588.46,Completed,TXN000027479
27480,115584,2025-01-26,COD,1234.92,Failed,TXN000027480
27481,22621,2025-07-27,Credit Card,12320.89,Refunded,TXN000027481
27482,82452,2025-08-23,UPI,26991.59,Completed,TXN000027482
27483,116459,2024-01-24,UPI,1173.08,Completed,TXN000027483
27484,160882,2025-05-09,Debit Card,5418.93,Completed,TXN000027484
27485,160041,2025-11-13,Debit Card,3789.75,Pending,TXN000027485
27486,166260,2025-08-08,Debit Card,3406.58,Failed,TXN000027486
27487,108866,2024-04-12,Credit Card,19344.28,Failed,TXN000027487
27488,120819,2025-02-01,Credit Card,14343.19,Completed,TXN000027488
27489,26226,2025-11-23,COD,7068.95,Completed,TXN000027489
27490,168805,2024-09-12,Debit Card,23454.75,Completed,TXN000027490
27491,93312,2024-11-10,Net Banking,1170.33,Completed,TXN000027491
27492,69546,2025-03-21,Credit Card,4078.26,Completed,TXN000027492
27493,109071,2024-05-05,Credit Card,4544.58,Completed,TXN000027493
27494,124610,2025-07-15,Net Banking,6949.25,Completed,TXN000027494
27495,135801,2024-08-20,UPI,7524.99,Completed,TXN000027495
27496,167977,2025-01-19,UPI,16579.3,Completed,TXN000027496
27497,18827,2025-12-02,UPI,3475.5,Completed,TXN000027497
27498,184261,2025-06-12,Net Banking,11766.13,Pending,TXN000027498
27499,20229,2024-11-01,Credit Card,12292.09,Completed,TXN000027499
27500,113907,2025-02-26,Credit Card,4719.89,Completed,TXN000027500
27501,97303,2024-04-12,Net Banking,14805.92,Completed,TXN000027501
27502,55584,2025-10-20,Credit Card,973.85,Completed,TXN000027502
27503,98652,2025-06-07,UPI,6191.01,Failed,TXN000027503
27504,62211,2024-09-17,Credit Card,22614.62,Completed,TXN000027504
27505,84602,2024-02-05,COD,322.84,Completed,TXN000027505
27506,198924,2025-04-18,Net Banking,2596.65,Pending,TXN000027506
27507,142209,2024-03-16,Debit Card,20007.15,Completed,TXN000027507
27508,42831,2025-03-19,UPI,6601.65,Completed,TXN000027508
27509,110955,2024-02-29,UPI,1811.03,Completed,TXN000027509
27510,56068,2025-05-09,Net Banking,12720.38,Completed,TXN000027510
27511,126027,2025-04-05,UPI,18403.52,Completed,TXN000027511
27512,72839,2025-01-26,UPI,6655.51,Completed,TXN000027512
27513,55826,2024-10-23,Wallet,1430.86,Completed,TXN000027513
27514,175102,2024-12-02,UPI,14583.04,Completed,TXN000027514
27515,124789,2024-11-03,Credit Card,1653.84,Completed,TXN000027515
27516,145822,2025-02-18,Wallet,7183.54,Completed,TXN000027516
27517,75953,2025-05-04,COD,24205.69,Completed,TXN000027517
27518,48631,2025-05-18,Debit Card,3595.71,Completed,TXN000027518
27519,152463,2024-06-19,Debit Card,6995.14,Failed,TXN000027519
27520,145896,2025-08-22,Net Banking,5648.36,Refunded,TXN000027520
27521,73329,2024-06-10,UPI,3880.39,Completed,TXN000027521
27522,137670,2025-11-10,Debit Card,23539.79,Completed,TXN000027522
27523,103685,2024-02-13,Debit Card,13391.62,Completed,TXN000027523
27524,24908,2025-01-14,Net Banking,4438.22,Completed,TXN000027524
27525,45830,2025-04-22,UPI,5256.67,Completed,TXN000027525
27526,154857,2024-02-09,Debit Card,18961.19,Completed,TXN000027526
27527,139355,2025-12-01,Credit Card,13922.14,Completed,TXN000027527
27528,22443,2024-05-19,Credit Card,16741.22,Completed,TXN000027528
27529,44026,2024-11-27,COD,1191.61,Pending,TXN000027529
27530,180752,2025-01-03,UPI,10217.55,Completed,TXN000027530
27531,196661,2024-02-13,Wallet,4076.82,Completed,TXN000027531
27532,6951,2025-08-11,Credit Card,1565.61,Pending,TXN000027532
27533,161576,2025-02-01,COD,970.57,Completed,TXN000027533
27534,105586,2024-11-30,UPI,15552.27,Completed,TXN000027534
27535,90673,2024-04-23,Net Banking,3266.69,Refunded,TXN000027535
27536,173628,2025-04-24,UPI,3279.24,Completed,TXN000027536
27537,145033,2025-01-19,Credit Card,11743.16,Completed,TXN000027537
27538,165896,2024-05-16,Net Banking,20286.72,Completed,TXN000027538
27539,133580,2025-04-26,Credit Card,425.78,Completed,TXN000027539
27540,41257,2025-07-01,Credit Card,6915.83,Completed,TXN000027540
27541,199755,2025-06-24,Credit Card,6141.26,Completed,TXN000027541
27542,128361,2024-02-12,UPI,18977.54,Completed,TXN000027542
27543,41657,2025-07-12,Net Banking,6994.52,Completed,TXN000027543
27544,149697,2024-06-11,COD,18285.56,Failed,TXN000027544
27545,117190,2025-09-26,UPI,4973.69,Completed,TXN000027545
27546,122115,2024-03-18,Net Banking,10004.69,Completed,TXN000027546
27547,63002,2025-09-04,UPI,1133.97,Completed,TXN000027547
27548,57924,2024-03-25,UPI,6002.7,Completed,TXN000027548
27549,42175,2024-08-07,Debit Card,7163.97,Completed,TXN000027549
27550,150995,2024-03-31,Debit Card,5175.95,Completed,TXN000027550
27551,111614,2025-12-31,Debit Card,3899.68,Completed,TXN000027551
27552,82176,2025-10-17,UPI,13199.0,Completed,TXN000027552
27553,78135,2025-04-02,UPI,644.42,Completed,TXN000027553
27554,3993,2024-07-28,Debit Card,15744.06,Completed,TXN000027554
27555,139666,2024-12-27,Debit Card,6143.7,Completed,TXN000027555
27556,3520,2024-01-11,Net Banking,575.41,Completed,TXN000027556
27557,189100,2025-05-17,Debit Card,11979.03,Completed,TXN000027557
27558,106860,2024-05-17,UPI,7179.63,Completed,TXN000027558
27559,144115,2024-05-04,Credit Card,2824.75,Completed,TXN000027559
27560,182970,2025-08-16,Debit Card,7620.63,Completed,TXN000027560
27561,320,2024-09-03,UPI,266.73,Completed,TXN000027561
27562,125349,2025-01-28,UPI,21102.66,Completed,TXN000027562
27563,95418,2025-10-11,UPI,8675.87,Completed,TXN000027563
27564,68273,2024-10-07,Wallet,9539.13,Completed,TXN000027564
27565,137296,2024-02-18,UPI,17389.54,Completed,TXN000027565
27566,145824,2024-07-22,UPI,6925.61,Completed,TXN000027566
27567,89836,2025-07-11,UPI,12023.49,Completed,TXN000027567
