shipment_id,order_id,seller_id,shipping_date,expected_delivery_date,actual_delivery_date,shipping_method,shipping_cost,delivery_status
16826,16826,522,2024-05-23,2024-05-27,2024-05-31,Express,46.85,Delivered
16827,16827,3561,2025-05-20,2025-05-26,2025-05-29,Standard,12.55,Delayed
16828,16828,4009,2024-11-15,2024-11-18,2024-11-17,Express,16.68,Delivered
16829,16829,3277,2024-05-26,2024-05-29,2024-05-30,Express,6.98,Delivered
16830,16830,3450,2024-04-29,2024-05-01,2024-05-01,Same Day,39.83,Delivered
16831,16831,1339,2025-07-11,2025-07-16,2025-07-19,Economy,4.98,Delivered
16832,16832,1533,2025-12-23,2025-12-29,2026-01-01,Standard,39.65,Delivered
16833,16833,1988,2024-12-09,2024-12-12,2024-12-14,Standard,12.0,Delivered
16834,16834,2198,2024-04-20,2024-04-24,2024-04-28,Standard,13.87,Delivered
16835,16835,702,2024-07-30,2024-08-01,2024-07-31,Standard,34.72,Delivered
16836,16836,3934,2025-09-09,2025-09-11,2025-09-12,Economy,11.93,Delivered
16837,16837,218,2025-07-12,2025-07-16,2025-07-18,Standard,7.23,Delivered
16838,16838,3390,2025-12-25,2025-12-30,2025-12-30,Standard,29.75,Delivered
16839,16839,1872,2025-08-23,2025-08-25,2025-08-29,Express,43.0,Delivered
16840,16840,3998,2025-08-31,2025-09-03,2025-09-06,Economy,23.58,Delivered
16841,16841,4225,2024-10-14,2024-10-20,2024-10-21,Standard,26.94,Delivered
16842,16842,3782,2024-08-24,2024-08-26,2024-08-26,Standard,17.33,Delivered
16843,16843,2918,2025-04-16,2025-04-23,2025-04-27,Economy,26.55,Delivered
16844,16844,441,2024-06-21,2024-06-26,2024-06-30,Express,35.79,Delivered
16845,16845,177,2024-08-07,2024-08-10,2024-08-09,Standard,12.56,Delivered
16846,16846,1277,2024-03-13,2024-03-19,2024-03-22,Standard,25.72,Delivered
16847,16847,3091,2025-04-23,2025-04-27,2025-04-26,Standard,14.68,Returned
16848,16848,1598,2025-03-13,2025-03-16,2025-03-18,Express,15.66,Delivered
16849,16849,4702,2024-05-02,2024-05-08,2024-05-11,Standard,39.01,Returned
16850,16850,2884,2024-09-04,2024-09-07,2024-09-10,Standard,44.81,In Transit
16851,16851,4792,2024-09-03,2024-09-09,2024-09-08,Standard,48.5,Delivered
16852,16852,3935,2025-10-18,2025-10-23,2025-10-23,Economy,29.67,Delivered
16853,16853,937,2025-02-15,2025-02-18,2025-02-17,Standard,23.31,Delivered
16854,16854,1817,2024-03-06,2024-03-13,2024-03-16,Express,43.88,Delivered
16855,16855,2085,2024-10-24,2024-10-30,2024-11-03,Standard,16.44,In Transit
16856,16856,509,2024-04-28,2024-05-02,2024-05-04,Economy,5.77,Delivered
16857,16857,2439,2024-06-16,2024-06-18,2024-06-19,Standard,11.46,Delivered
16858,16858,4892,2025-10-21,2025-10-25,2025-10-27,Economy,35.45,In Transit
16859,16859,4809,2025-12-03,2025-12-07,2025-12-06,Economy,30.2,In Transit
16860,16860,4200,2025-06-24,2025-06-29,2025-06-29,Economy,36.62,Delivered
16861,16861,1203,2025-02-10,2025-02-17,2025-02-21,Express,34.46,Delivered
16862,16862,2630,2024-08-26,2024-08-31,2024-09-03,Economy,21.28,Delivered
16863,16863,4247,2024-06-23,2024-06-27,2024-06-26,Economy,12.03,In Transit
16864,16864,3628,2025-02-22,2025-02-28,2025-02-27,Standard,28.87,Delivered
16865,16865,559,2024-07-03,2024-07-08,2024-07-07,Express,20.95,Delivered
16866,16866,4232,2024-12-29,2025-01-03,2025-01-05,Standard,35.14,In Transit
16867,16867,4362,2024-09-06,2024-09-12,2024-09-16,Standard,9.11,Delivered
16868,16868,3212,2025-05-05,2025-05-10,2025-05-10,Express,42.2,Delivered
16869,16869,3384,2025-03-01,2025-03-07,2025-03-10,Standard,40.2,Delivered
16870,16870,4831,2025-02-10,2025-02-17,2025-02-21,Express,42.2,Delivered
16871,16871,1942,2025-08-18,2025-08-23,2025-08-22,Express,5.49,Delivered
16872,16872,4157,2024-03-28,2024-04-04,2024-04-08,Express,10.56,Delivered
16873,16873,1010,2026-01-03,2026-01-08,2026-01-10,Same Day,18.32,Delivered
16874,16874,272,2024-02-04,2024-02-10,2024-02-11,Express,7.49,Delivered
16875,16875,426,2024-09-05,2024-09-09,2024-09-13,Standard,37.95,Delayed
16876,16876,3324,2025-12-07,2025-12-09,2025-12-12,Standard,44.01,Delivered
16877,16877,1662,2024-07-07,2024-07-10,2024-07-14,Express,8.82,Delivered
16878,16878,4362,2024-10-11,2024-10-15,2024-10-17,Standard,11.85,Delivered
16879,16879,449,2025-04-17,2025-04-24,2025-04-27,Express,28.55,Delivered
16880,16880,852,2024-06-07,2024-06-13,2024-06-16,Standard,45.29,Delivered
16881,16881,756,2024-10-23,2024-10-26,2024-10-26,Standard,48.34,Delivered
16882,16882,1203,2025-08-23,2025-08-29,2025-08-30,Standard,22.2,Delivered
16883,16883,4624,2024-05-22,2024-05-27,2024-05-26,Express,19.63,Delivered
16884,16884,2796,2025-03-27,2025-03-30,2025-03-30,Standard,17.8,Delayed
16885,16885,4822,2025-11-18,2025-11-21,2025-11-24,Economy,44.41,Delivered
16886,16886,1354,2024-07-09,2024-07-12,2024-07-13,Standard,28.94,Returned
16887,16887,4566,2024-12-14,2024-12-18,2024-12-22,Standard,38.46,Delivered
16888,16888,962,2024-07-21,2024-07-23,2024-07-23,Express,25.23,Delivered
16889,16889,1137,2025-08-09,2025-08-12,2025-08-13,Economy,41.05,Delivered
16890,16890,3699,2024-01-12,2024-01-17,2024-01-21,Same Day,33.05,Delivered
16891,16891,1606,2024-03-26,2024-03-30,2024-03-30,Express,22.87,Delayed
16892,16892,270,2024-08-02,2024-08-08,2024-08-10,Economy,21.12,Delivered
16893,16893,842,2024-02-26,2024-03-01,2024-03-04,Standard,27.37,Delivered
16894,16894,4822,2025-05-31,2025-06-03,2025-06-05,Economy,30.85,Delivered
16895,16895,3691,2024-03-01,2024-03-05,2024-03-06,Express,7.81,Delivered
16896,16896,3151,2025-03-03,2025-03-06,2025-03-10,Standard,18.39,Delivered
16897,16897,3976,2024-05-29,2024-06-05,2024-06-04,Standard,30.58,Delivered
16898,16898,631,2024-03-12,2024-03-14,2024-03-16,Economy,31.2,Delivered
16899,16899,4533,2024-07-11,2024-07-15,2024-07-15,Express,24.22,Delivered
16900,16900,193,2024-10-17,2024-10-22,2024-10-22,Express,31.79,Delayed
16901,16901,1184,2025-12-14,2025-12-19,2025-12-19,Express,14.41,Delivered
16902,16902,1128,2024-09-08,2024-09-14,2024-09-13,Express,40.67,Delivered
16903,16903,1508,2024-08-23,2024-08-30,2024-09-01,Economy,34.6,Returned
16904,16904,3232,2024-01-03,2024-01-07,2024-01-07,Standard,30.96,In Transit
16905,16905,516,2024-03-09,2024-03-11,2024-03-10,Standard,47.34,Delayed
16906,16906,4319,2025-04-26,2025-05-03,2025-05-03,Standard,38.58,Delivered
16907,16907,4351,2025-09-17,2025-09-24,2025-09-27,Standard,21.41,Delivered
16908,16908,4991,2025-01-09,2025-01-14,2025-01-17,Standard,44.01,Delivered
16909,16909,50,2025-11-01,2025-11-08,2025-11-11,Standard,8.69,In Transit
16910,16910,3800,2025-11-08,2025-11-15,2025-11-15,Standard,20.06,Delivered
16911,16911,3522,2025-12-09,2025-12-13,2025-12-17,Express,14.47,Delivered
16912,16912,3992,2024-09-16,2024-09-20,2024-09-21,Express,42.04,Delivered
16913,16913,4593,2025-01-31,2025-02-06,2025-02-09,Express,35.39,Delivered
16914,16914,4580,2025-04-21,2025-04-23,2025-04-25,Same Day,23.31,Delivered
16915,16915,4839,2024-08-27,2024-08-29,2024-09-01,Standard,31.72,Delivered
16916,16916,2999,2025-08-17,2025-08-19,2025-08-22,Standard,13.53,Delivered
16917,16917,421,2024-08-29,2024-09-05,2024-09-09,Express,48.8,Delivered
16918,16918,611,2024-08-30,2024-09-05,2024-09-04,Express,14.73,Delivered
16919,16919,4013,2024-02-16,2024-02-18,2024-02-20,Standard,6.26,Delivered
16920,16920,1272,2024-06-25,2024-06-29,2024-07-01,Economy,30.89,Delivered
16921,16921,2437,2025-10-25,2025-10-29,2025-11-02,Standard,15.06,Delivered
16922,16922,945,2025-10-23,2025-10-29,2025-11-02,Express,38.76,Delivered
16923,16923,1748,2024-07-01,2024-07-05,2024-07-07,Standard,6.16,Delivered
16924,16924,4273,2025-05-17,2025-05-21,2025-05-21,Economy,35.85,Delivered
16925,16925,1298,2025-10-02,2025-10-09,2025-10-10,Standard,27.11,Delivered
16926,16926,3905,2025-10-11,2025-10-13,2025-10-12,Standard,8.42,Delivered
16927,16927,2803,2024-02-21,2024-02-25,2024-02-26,Standard,24.39,Delivered
16928,16928,302,2024-06-02,2024-06-05,2024-06-08,Standard,8.22,Delivered
16929,16929,2545,2024-05-16,2024-05-22,2024-05-21,Standard,2.18,Delivered
16930,16930,1226,2024-04-12,2024-04-18,2024-04-17,Express,35.07,Delivered
16931,16931,4071,2024-02-14,2024-02-20,2024-02-22,Standard,19.91,Delayed
16932,16932,2086,2024-12-31,2025-01-07,2025-01-08,Standard,22.35,Delivered
16933,16933,1228,2025-11-10,2025-11-17,2025-11-20,Standard,30.24,Delayed
16934,16934,1550,2024-08-07,2024-08-13,2024-08-16,Express,25.71,Delivered
16935,16935,2882,2024-08-23,2024-08-30,2024-08-30,Standard,23.54,Delivered
16936,16936,4900,2025-02-19,2025-02-21,2025-02-22,Standard,37.28,Delivered
16937,16937,4620,2024-06-10,2024-06-17,2024-06-18,Standard,20.41,Delivered
16938,16938,1592,2025-05-31,2025-06-04,2025-06-03,Standard,26.62,Delivered
16939,16939,3978,2024-05-31,2024-06-02,2024-06-02,Economy,14.92,Delivered
16940,16940,2857,2025-06-17,2025-06-22,2025-06-22,Standard,11.51,Delivered
16941,16941,3772,2025-05-29,2025-06-04,2025-06-05,Standard,8.93,Delivered
16942,16942,4295,2024-10-28,2024-10-30,2024-11-01,Economy,9.24,Delivered
16943,16943,1504,2025-05-08,2025-05-12,2025-05-12,Express,29.19,Delivered
16944,16944,1259,2024-07-06,2024-07-13,2024-07-13,Standard,22.67,Delivered
16945,16945,2721,2024-12-21,2024-12-27,2024-12-26,Standard,3.58,Delivered
16946,16946,706,2024-01-25,2024-01-28,2024-01-29,Same Day,22.74,Returned
16947,16947,2375,2024-04-28,2024-05-04,2024-05-04,Economy,19.22,Delivered
16948,16948,2250,2025-06-23,2025-06-30,2025-07-02,Standard,14.7,Returned
16949,16949,1048,2024-10-24,2024-10-31,2024-11-03,Express,32.09,Delayed
16950,16950,3421,2024-01-19,2024-01-21,2024-01-24,Express,41.29,Delivered
16951,16951,3741,2024-08-23,2024-08-29,2024-09-02,Economy,7.09,Delivered
16952,16952,4381,2025-02-04,2025-02-10,2025-02-11,Standard,30.9,Delivered
16953,16953,2695,2025-05-07,2025-05-13,2025-05-14,Express,25.37,Delivered
16954,16954,1469,2024-10-03,2024-10-05,2024-10-05,Express,40.76,Delivered
16955,16955,3352,2024-10-11,2024-10-13,2024-10-17,Standard,21.64,Delivered
16956,16956,4417,2025-05-04,2025-05-06,2025-05-05,Standard,2.49,Delivered
16957,16957,787,2024-02-24,2024-02-29,2024-02-29,Economy,37.11,Delivered
16958,16958,4968,2025-09-14,2025-09-16,2025-09-19,Standard,9.34,Delivered
16959,16959,2481,2024-10-08,2024-10-10,2024-10-09,Standard,47.23,Delivered
16960,16960,319,2025-03-13,2025-03-15,2025-03-16,Standard,18.97,Delivered
16961,16961,2018,2024-12-25,2025-01-01,2025-01-03,Standard,27.74,Delivered
16962,16962,703,2025-08-31,2025-09-05,2025-09-04,Standard,41.7,Delivered
16963,16963,826,2024-11-21,2024-11-26,2024-11-28,Express,8.08,Delivered
16964,16964,149,2025-04-04,2025-04-09,2025-04-11,Same Day,2.67,Delivered
16965,16965,4521,2025-04-23,2025-04-26,2025-04-25,Economy,8.5,Delivered
16966,16966,596,2025-11-06,2025-11-10,2025-11-12,Standard,49.29,Delivered
16967,16967,4210,2025-02-10,2025-02-16,2025-02-15,Express,41.85,Delivered
16968,16968,2968,2024-02-22,2024-02-26,2024-02-26,Standard,32.76,Delivered
16969,16969,2170,2024-06-06,2024-06-08,2024-06-08,Economy,7.26,In Transit
16970,16970,3082,2024-01-04,2024-01-07,2024-01-11,Standard,36.29,Delivered
16971,16971,2753,2024-10-13,2024-10-15,2024-10-15,Express,7.9,Delivered
16972,16972,4640,2024-03-22,2024-03-25,2024-03-26,Standard,18.86,Delivered
16973,16973,3028,2025-10-27,2025-11-01,2025-11-03,Standard,11.79,Delivered
16974,16974,3607,2025-05-29,2025-06-05,2025-06-04,Express,35.51,Delivered
16975,16975,4125,2024-11-19,2024-11-23,2024-11-26,Express,21.66,Delivered
16976,16976,2793,2024-02-03,2024-02-05,2024-02-06,Express,25.52,Delivered
16977,16977,3527,2024-12-08,2024-12-15,2024-12-14,Standard,4.81,Delivered
16978,16978,1048,2024-10-09,2024-10-11,2024-10-13,Economy,47.08,Delivered
16979,16979,418,2024-12-13,2024-12-19,2024-12-23,Standard,11.6,Delivered
16980,16980,2576,2025-07-28,2025-08-03,2025-08-04,Economy,21.91,Delivered
16981,16981,1545,2024-04-03,2024-04-07,2024-04-10,Express,9.29,Delivered
16982,16982,3743,2024-06-18,2024-06-22,2024-06-21,Standard,49.85,Delivered
16983,16983,469,2024-12-31,2025-01-07,2025-01-11,Express,38.16,Delivered
16984,16984,1975,2024-07-30,2024-08-04,2024-08-07,Standard,7.88,Delayed
16985,16985,4039,2024-06-20,2024-06-24,2024-06-23,Express,5.9,In Transit
16986,16986,1151,2025-12-13,2025-12-18,2025-12-21,Same Day,43.18,Delivered
16987,16987,4388,2025-12-11,2025-12-15,2025-12-19,Express,48.28,Delivered
16988,16988,4566,2025-12-25,2025-12-31,2026-01-02,Standard,36.51,Delivered
16989,16989,1547,2024-11-03,2024-11-07,2024-11-06,Standard,29.96,Delivered
16990,16990,1429,2025-03-25,2025-03-28,2025-04-01,Express,41.62,Delayed
16991,16991,3518,2024-08-14,2024-08-18,2024-08-21,Standard,29.92,In Transit
16992,16992,3064,2025-06-02,2025-06-05,2025-06-08,Express,26.07,Delivered
16993,16993,4171,2025-04-13,2025-04-17,2025-04-17,Standard,23.74,Delivered
16994,16994,4983,2024-07-08,2024-07-15,2024-07-14,Economy,33.29,Delivered
16995,16995,435,2024-04-10,2024-04-17,2024-04-19,Standard,2.17,In Transit
16996,16996,3355,2024-08-02,2024-08-08,2024-08-10,Standard,29.09,Delivered
16997,16997,3327,2024-04-15,2024-04-21,2024-04-24,Standard,25.83,Delivered
16998,16998,2021,2024-08-07,2024-08-11,2024-08-15,Standard,5.9,Delivered
16999,16999,4199,2024-10-11,2024-10-17,2024-10-18,Standard,32.81,Delivered
17000,17000,3725,2025-05-31,2025-06-06,2025-06-08,Standard,42.99,Delivered
17001,17001,1474,2024-09-20,2024-09-26,2024-09-29,Standard,35.65,Delivered
17002,17002,2655,2024-12-23,2024-12-27,2024-12-30,Standard,44.46,Delayed
17003,17003,1375,2025-09-17,2025-09-24,2025-09-27,Standard,7.5,Delivered
17004,17004,4019,2025-07-13,2025-07-20,2025-07-20,Standard,32.8,Delivered
17005,17005,2242,2025-09-30,2025-10-04,2025-10-05,Same Day,29.68,Delivered
17006,17006,4575,2024-12-30,2025-01-02,2025-01-05,Standard,28.79,Delivered
17007,17007,1125,2024-11-19,2024-11-24,2024-11-27,Standard,49.09,Delivered
17008,17008,4707,2025-11-27,2025-11-29,2025-11-28,Economy,25.91,Delivered
17009,17009,2333,2024-08-31,2024-09-05,2024-09-04,Express,4.65,Delivered
17010,17010,2883,2025-05-20,2025-05-22,2025-05-25,Standard,18.15,Delivered
17011,17011,3133,2024-10-25,2024-10-31,2024-11-02,Standard,15.45,Delivered
17012,17012,3396,2025-12-21,2025-12-27,2025-12-26,Standard,16.87,Delivered
17013,17013,295,2024-02-29,2024-03-07,2024-03-10,Standard,14.15,Delivered
17014,17014,2655,2024-07-19,2024-07-26,2024-07-28,Standard,40.42,Delayed
17015,17015,1417,2025-02-28,2025-03-03,2025-03-04,Economy,13.49,Delayed
17016,17016,651,2024-05-03,2024-05-10,2024-05-14,Express,12.0,Delivered
17017,17017,2787,2024-10-14,2024-10-18,2024-10-22,Standard,21.74,Returned
17018,17018,2681,2024-05-31,2024-06-05,2024-06-05,Standard,28.21,Delivered
17019,17019,734,2025-06-30,2025-07-07,2025-07-10,Standard,29.87,Delivered
17020,17020,4920,2025-07-06,2025-07-08,2025-07-12,Standard,26.3,Delivered
17021,17021,417,2024-07-01,2024-07-06,2024-07-08,Standard,34.88,In Transit
17022,17022,1442,2025-10-13,2025-10-15,2025-10-14,Express,10.32,Delivered
17023,17023,3748,2024-03-31,2024-04-02,2024-04-01,Same Day,36.39,Delivered
17024,17024,4642,2024-12-08,2024-12-15,2024-12-18,Standard,5.36,Delivered
17025,17025,3090,2024-05-21,2024-05-26,2024-05-28,Standard,36.88,Delivered
17026,17026,3006,2025-03-24,2025-03-27,2025-03-31,Standard,15.8,Delivered
17027,17027,1146,2024-06-12,2024-06-16,2024-06-19,Same Day,10.27,Delivered
17028,17028,2268,2024-06-24,2024-06-29,2024-07-01,Express,14.27,Delivered
17029,17029,479,2025-12-23,2025-12-27,2025-12-26,Express,40.99,Delivered
17030,17030,267,2024-01-02,2024-01-08,2024-01-09,Standard,16.09,Delivered
17031,17031,232,2025-01-20,2025-01-27,2025-01-26,Standard,42.81,Delivered
17032,17032,1479,2025-08-19,2025-08-26,2025-08-29,Standard,18.29,Delayed
17033,17033,2158,2025-01-03,2025-01-10,2025-01-11,Express,4.28,Delivered
17034,17034,2730,2025-10-14,2025-10-20,2025-10-23,Standard,12.19,Delayed
17035,17035,3911,2024-06-28,2024-07-04,2024-07-08,Standard,28.56,Delivered
17036,17036,2078,2025-03-13,2025-03-17,2025-03-17,Same Day,19.51,Delivered
17037,17037,3695,2025-10-11,2025-10-18,2025-10-18,Express,2.76,Delivered
17038,17038,510,2025-07-07,2025-07-14,2025-07-14,Standard,23.44,Delivered
17039,17039,2199,2024-01-25,2024-01-31,2024-02-02,Standard,25.69,Delivered
17040,17040,4596,2025-04-25,2025-04-29,2025-04-28,Express,22.14,Delivered
17041,17041,1922,2025-06-15,2025-06-20,2025-06-21,Standard,19.56,Delayed
17042,17042,2951,2025-01-16,2025-01-23,2025-01-26,Economy,3.33,Delivered
17043,17043,3045,2024-04-21,2024-04-26,2024-04-28,Standard,14.54,Delivered
17044,17044,4123,2024-03-09,2024-03-12,2024-03-11,Standard,5.24,Delayed
17045,17045,1821,2024-07-30,2024-08-02,2024-08-04,Standard,10.98,Delivered
17046,17046,3505,2024-11-23,2024-11-29,2024-11-30,Standard,3.32,Delivered
17047,17047,2819,2024-02-03,2024-02-05,2024-02-04,Standard,8.3,Delivered
17048,17048,3203,2025-06-11,2025-06-13,2025-06-16,Standard,24.71,Delivered
17049,17049,3406,2024-01-29,2024-02-04,2024-02-08,Economy,9.07,Delivered
17050,17050,1659,2025-06-26,2025-06-29,2025-07-02,Express,45.52,Delivered
17051,17051,2662,2025-11-26,2025-11-28,2025-11-27,Same Day,44.06,Delivered
17052,17052,4494,2024-10-25,2024-10-27,2024-10-26,Express,5.48,Delivered
17053,17053,4902,2025-11-23,2025-11-28,2025-11-29,Standard,14.74,Delivered
17054,17054,587,2024-06-08,2024-06-11,2024-06-14,Same Day,13.31,Delivered
17055,17055,1436,2024-12-11,2024-12-15,2024-12-14,Standard,41.87,Delivered
17056,17056,1391,2025-06-13,2025-06-17,2025-06-21,Standard,9.14,Delivered
17057,17057,3460,2024-10-22,2024-10-24,2024-10-25,Standard,20.85,Delivered
17058,17058,3200,2024-12-10,2024-12-17,2024-12-19,Standard,44.94,Delivered
17059,17059,1903,2024-08-22,2024-08-29,2024-08-28,Standard,14.39,Delivered
17060,17060,4795,2024-08-29,2024-09-05,2024-09-05,Standard,39.93,Delayed
17061,17061,710,2024-01-04,2024-01-08,2024-01-09,Standard,41.27,Delivered
17062,17062,2189,2025-06-20,2025-06-24,2025-06-26,Standard,33.27,Delivered
17063,17063,1067,2024-01-16,2024-01-22,2024-01-21,Standard,17.41,Delivered
17064,17064,1591,2024-05-29,2024-06-01,2024-06-05,Express,23.33,Delivered
17065,17065,3617,2025-07-05,2025-07-07,2025-07-08,Standard,17.07,Delivered
17066,17066,3437,2025-11-29,2025-12-03,2025-12-06,Express,43.78,Delivered
17067,17067,4645,2025-09-09,2025-09-12,2025-09-11,Economy,34.48,Delivered
17068,17068,2446,2024-12-30,2025-01-01,2025-01-01,Standard,6.93,Delivered
17069,17069,2392,2024-01-11,2024-01-13,2024-01-16,Express,15.41,Delivered
17070,17070,4056,2025-06-03,2025-06-06,2025-06-07,Standard,36.06,Delivered
17071,17071,1640,2025-09-10,2025-09-16,2025-09-19,Standard,46.7,Delivered
17072,17072,3204,2025-09-03,2025-09-10,2025-09-13,Express,40.37,Delivered
17073,17073,503,2025-03-20,2025-03-22,2025-03-23,Economy,24.74,Delivered
17074,17074,1143,2025-07-31,2025-08-06,2025-08-06,Same Day,43.44,Delivered
17075,17075,1455,2025-08-23,2025-08-25,2025-08-26,Standard,6.13,Delayed
17076,17076,515,2025-05-11,2025-05-14,2025-05-14,Standard,47.01,Delivered
17077,17077,3935,2024-05-01,2024-05-05,2024-05-06,Economy,11.94,Delivered
17078,17078,3436,2025-03-11,2025-03-15,2025-03-14,Standard,43.05,Delivered
17079,17079,2994,2024-10-07,2024-10-09,2024-10-10,Standard,44.65,Delivered
17080,17080,4950,2024-07-31,2024-08-04,2024-08-04,Standard,18.93,In Transit
17081,17081,2558,2024-05-22,2024-05-25,2024-05-27,Express,38.21,Delivered
17082,17082,4798,2024-10-20,2024-10-25,2024-10-29,Standard,47.33,Delayed
17083,17083,1256,2025-07-25,2025-07-31,2025-08-02,Express,18.66,Delivered
17084,17084,1375,2024-06-26,2024-06-30,2024-07-03,Standard,33.44,In Transit
17085,17085,385,2024-01-07,2024-01-14,2024-01-16,Express,27.86,Delivered
17086,17086,2347,2024-11-23,2024-11-28,2024-12-01,Express,10.07,Delivered
17087,17087,466,2025-05-31,2025-06-06,2025-06-08,Standard,9.72,Delivered
17088,17088,628,2025-12-18,2025-12-25,2025-12-27,Standard,14.43,Delivered
17089,17089,2643,2024-07-31,2024-08-02,2024-08-01,Express,43.78,Delivered
17090,17090,746,2025-04-09,2025-04-15,2025-04-17,Express,47.64,Delivered
17091,17091,1851,2025-10-21,2025-10-27,2025-10-29,Economy,23.78,Delivered
17092,17092,3212,2025-12-06,2025-12-08,2025-12-12,Standard,8.16,Delivered
17093,17093,4048,2025-08-21,2025-08-26,2025-08-28,Standard,29.89,Delivered
17094,17094,3782,2024-03-11,2024-03-17,2024-03-20,Express,15.07,Delivered
17095,17095,4663,2024-10-30,2024-11-04,2024-11-03,Standard,8.72,Delivered
17096,17096,1151,2024-03-26,2024-03-31,2024-04-04,Standard,21.87,Delivered
17097,17097,1635,2024-11-24,2024-11-30,2024-11-30,Standard,8.73,Delivered
17098,17098,2712,2025-04-11,2025-04-18,2025-04-21,Express,26.58,Delivered
17099,17099,4656,2025-05-16,2025-05-22,2025-05-22,Express,25.83,Delivered
17100,17100,1977,2025-05-28,2025-06-04,2025-06-03,Standard,13.12,Delivered
17101,17101,47,2025-07-07,2025-07-13,2025-07-16,Economy,15.91,In Transit
17102,17102,479,2024-02-09,2024-02-16,2024-02-16,Economy,21.64,Delivered
17103,17103,3058,2024-07-11,2024-07-15,2024-07-15,Economy,48.23,Delivered
17104,17104,2275,2025-06-28,2025-07-04,2025-07-05,Economy,36.82,Delivered
17105,17105,4442,2024-11-01,2024-11-04,2024-11-03,Express,16.36,Delayed
17106,17106,2204,2025-12-22,2025-12-29,2026-01-02,Economy,11.17,Delivered
17107,17107,1361,2024-06-19,2024-06-25,2024-06-29,Standard,32.69,Delivered
