seller_id,seller_name,city,state,seller_rating,join_date
1519,Seller_01519,Guwahati,Delhi,3.33,2021-02-14
1520,Seller_01520,Kolkata,Maharashtra,2.9,2020-04-12
1521,Seller_01521,Guwahati,Maharashtra,3.85,2022-04-27
1522,Seller_01522,Guwahati,Maharashtra,4.24,2025-07-24
1523,Seller_01523,Chennai,Tamil Nadu,4.25,2021-09-30
1524,Seller_01524,Bengaluru,Karnataka,3.83,2022-10-05
1525,Seller_01525,Jaipur,Telangana,4.41,2025-11-29
1526,Seller_01526,Mumbai,Manipur,3.36,2024-11-04
1527,Seller_01527,Pune,Rajasthan,4.83,2025-04-21
1528,Seller_01528,Delhi,Rajasthan,3.85,2021-11-27
1529,Seller_01529,Bengaluru,Manipur,3.19,2021-11-30
1530,Seller_01530,Mumbai,West Bengal,3.28,2020-05-13
1531,Seller_01531,Imphal,Delhi,4.55,2023-10-03
1532,Seller_01532,Imphal,Karnataka,3.39,2024-07-16
1533,Seller_01533,Guwahati,Tamil Nadu,4.41,2025-12-31
1534,Seller_01534,Chennai,Karnataka,3.29,2023-07-08
1535,Seller_01535,Pune,Maharashtra,3.36,2025-03-08
1536,Seller_01536,Imphal,Maharashtra,5.0,2025-12-12
1537,Seller_01537,Hyderabad,Manipur,3.74,2021-10-25
1538,Seller_01538,Pune,Manipur,3.15,2020-10-14
1539,Seller_01539,Jaipur,Telangana,4.45,2020-01-23
1540,Seller_01540,Chennai,Karnataka,4.47,2025-07-07
1541,Seller_01541,Guwahati,Assam,3.04,2021-04-03
1542,Seller_01542,Jaipur,Manipur,4.3,2023-12-30
1543,Seller_01543,Mumbai,Maharashtra,3.93,2020-03-28
1544,Seller_01544,Hyderabad,Delhi,4.58,2022-02-03
1545,Seller_01545,Mumbai,Manipur,3.93,2023-07-24
1546,Seller_01546,Pune,Delhi,4.25,2025-11-20
1547,Seller_01547,Pune,Tamil Nadu,3.9,2023-10-27
1548,Seller_01548,Guwahati,Maharashtra,3.49,2021-06-09
1549,Seller_01549,Pune,Manipur,4.89,2024-02-19
1550,Seller_01550,Hyderabad,Maharashtra,5.0,2022-09-01
1551,Seller_01551,Guwahati,Tamil Nadu,4.21,2021-01-27
1552,Seller_01552,Kolkata,West Bengal,5.0,2021-04-09
1553,Seller_01553,Delhi,Assam,4.36,2025-08-21
1554,Seller_01554,Pune,Delhi,3.69,2022-03-17
1555,Seller_01555,Bengaluru,Delhi,3.8,2025-03-07
1556,Seller_01556,Imphal,Manipur,3.67,2024-07-25
1557,Seller_01557,Pune,Manipur,3.56,2024-12-22
1558,Seller_01558,Kolkata,Assam,4.72,2025-11-17
1559,Seller_01559,Guwahati,Maharashtra,3.57,2023-06-13
1560,Seller_01560,Chennai,Telangana,3.39,2024-10-06
1561,Seller_01561,Imphal,West Bengal,3.49,2021-11-02
1562,Seller_01562,Imphal,West Bengal,4.12,2025-02-11
1563,Seller_01563,Jaipur,Maharashtra,4.75,2024-11-18
1564,Seller_01564,Jaipur,Maharashtra,4.06,2021-08-06
1565,Seller_01565,Pune,Manipur,3.83,2023-08-07
1566,Seller_01566,Hyderabad,Assam,3.69,2020-10-11
1567,Seller_01567,Bengaluru,Delhi,4.63,2020-06-25
1568,Seller_01568,Mumbai,Rajasthan,3.71,2023-01-28
1569,Seller_01569,Guwahati,Delhi,3.78,2024-05-27
1570,Seller_01570,Hyderabad,Karnataka,4.97,2022-05-12
1571,Seller_01571,Pune,Delhi,3.74,2020-03-10
1572,Seller_01572,Guwahati,Rajasthan,3.94,2022-08-19
1573,Seller_01573,Mumbai,Telangana,4.35,2022-05-26
1574,Seller_01574,Hyderabad,Assam,3.84,2025-08-01
1575,Seller_01575,Pune,Maharashtra,4.78,2022-05-26
1576,Seller_01576,Imphal,West Bengal,3.99,2022-01-28
1577,Seller_01577,Kolkata,West Bengal,4.56,2021-11-15
1578,Seller_01578,Guwahati,Delhi,5.0,2022-04-11
1579,Seller_01579,Mumbai,Manipur,4.27,2025-03-24
1580,Seller_01580,Pune,Manipur,4.22,2020-08-04
1581,Seller_01581,Pune,Maharashtra,3.96,2023-08-08
1582,Seller_01582,Chennai,Telangana,4.22,2020-11-08
1583,Seller_01583,Hyderabad,Rajasthan,3.95,2021-08-24
1584,Seller_01584,Delhi,Manipur,5.0,2020-09-03
1585,Seller_01585,Bengaluru,Manipur,3.38,2024-05-30
1586,Seller_01586,Mumbai,Telangana,5.0,2021-02-17
1587,Seller_01587,Hyderabad,Delhi,4.46,2025-05-05
1588,Seller_01588,Imphal,Telangana,4.27,2023-07-09
1589,Seller_01589,Pune,Tamil Nadu,4.16,2020-10-18
1590,Seller_01590,Bengaluru,Assam,4.28,2022-03-25
1591,Seller_01591,Hyderabad,Karnataka,4.32,2023-06-05
1592,Seller_01592,Kolkata,Rajasthan,4.51,2024-09-30
1593,Seller_01593,Kolkata,Maharashtra,4.09,2024-11-08
1594,Seller_01594,Imphal,Karnataka,3.76,2023-03-24
1595,Seller_01595,Delhi,Assam,4.27,2021-08-16
1596,Seller_01596,Mumbai,Karnataka,4.36,2024-02-04
1597,Seller_01597,Mumbai,Telangana,3.01,2021-07-14
1598,Seller_01598,Bengaluru,Assam,3.72,2025-08-26
1599,Seller_01599,Bengaluru,Karnataka,4.79,2022-08-19
1600,Seller_01600,Jaipur,Delhi,4.28,2025-07-28
1601,Seller_01601,Delhi,Rajasthan,3.87,2024-12-11
1602,Seller_01602,Imphal,Rajasthan,3.76,2021-02-05
1603,Seller_01603,Jaipur,Maharashtra,3.67,2025-12-01
1604,Seller_01604,Kolkata,Telangana,4.7,2024-06-12
1605,Seller_01605,Pune,Manipur,3.99,2024-05-21
1606,Seller_01606,Imphal,Maharashtra,3.57,2025-04-05
1607,Seller_01607,Delhi,Maharashtra,3.85,2023-10-14
1608,Seller_01608,Hyderabad,Karnataka,3.79,2023-05-01
1609,Seller_01609,Hyderabad,Manipur,4.18,2024-05-22
1610,Seller_01610,Hyderabad,Rajasthan,3.48,2022-07-09
1611,Seller_01611,Jaipur,Tamil Nadu,4.07,2025-06-15
1612,Seller_01612,Bengaluru,Delhi,3.51,2025-02-17
1613,Seller_01613,Imphal,Assam,3.87,2022-02-23
1614,Seller_01614,Chennai,Manipur,4.46,2023-04-15
1615,Seller_01615,Chennai,Assam,3.57,2021-04-28
1616,Seller_01616,Mumbai,Karnataka,3.61,2024-10-26
1617,Seller_01617,Hyderabad,Maharashtra,3.16,2020-11-08
1618,Seller_01618,Kolkata,Karnataka,3.63,2020-04-15
1619,Seller_01619,Pune,West Bengal,4.01,2022-02-07
1620,Seller_01620,Imphal,Maharashtra,4.43,2023-07-21
1621,Seller_01621,Bengaluru,Karnataka,4.5,2024-01-23
1622,Seller_01622,Mumbai,Delhi,4.37,2021-12-10
1623,Seller_01623,Jaipur,Delhi,4.27,2025-09-21
1624,Seller_01624,Kolkata,Karnataka,3.18,2020-09-26
1625,Seller_01625,Jaipur,West Bengal,4.47,2024-03-27
1626,Seller_01626,Chennai,Rajasthan,3.05,2025-07-13
1627,Seller_01627,Guwahati,Maharashtra,3.85,2022-09-10
1628,Seller_01628,Delhi,Delhi,4.43,2023-12-24
1629,Seller_01629,Bengaluru,Telangana,3.06,2020-01-27
1630,Seller_01630,Hyderabad,Karnataka,4.63,2022-09-09
1631,Seller_01631,Guwahati,Tamil Nadu,4.01,2025-09-13
1632,Seller_01632,Imphal,Telangana,5.0,2021-01-06
1633,Seller_01633,Hyderabad,West Bengal,4.3,2021-02-05
1634,Seller_01634,Imphal,Tamil Nadu,3.96,2021-12-31
1635,Seller_01635,Imphal,Telangana,3.24,2025-01-13
1636,Seller_01636,Guwahati,Rajasthan,4.81,2022-11-13
1637,Seller_01637,Chennai,Delhi,3.91,2025-03-15
1638,Seller_01638,Chennai,Telangana,3.97,2020-06-29
1639,Seller_01639,Jaipur,Tamil Nadu,5.0,2025-03-02
1640,Seller_01640,Bengaluru,Telangana,3.84,2020-10-17
1641,Seller_01641,Pune,Tamil Nadu,3.87,2024-08-19
1642,Seller_01642,Pune,Manipur,2.95,2021-04-18
1643,Seller_01643,Pune,Tamil Nadu,4.38,2022-05-19
1644,Seller_01644,Bengaluru,Delhi,3.43,2023-01-04
1645,Seller_01645,Bengaluru,West Bengal,3.6,2020-01-12
1646,Seller_01646,Jaipur,Telangana,4.07,2022-06-09
1647,Seller_01647,Delhi,Maharashtra,5.0,2021-02-12
1648,Seller_01648,Pune,Assam,4.39,2023-02-21
1649,Seller_01649,Delhi,Rajasthan,3.77,2024-07-11
1650,Seller_01650,Guwahati,Karnataka,4.42,2021-09-29
1651,Seller_01651,Bengaluru,Assam,3.75,2020-12-12
1652,Seller_01652,Guwahati,West Bengal,4.84,2021-10-25
1653,Seller_01653,Chennai,Rajasthan,4.18,2023-03-01
1654,Seller_01654,Bengaluru,Maharashtra,3.6,2022-07-12
1655,Seller_01655,Kolkata,Maharashtra,4.07,2023-01-14
1656,Seller_01656,Guwahati,Assam,3.89,2024-06-20
1657,Seller_01657,Kolkata,Delhi,4.54,2023-07-10
1658,Seller_01658,Chennai,Tamil Nadu,4.32,2024-09-01
1659,Seller_01659,Guwahati,Maharashtra,4.19,2023-07-06
1660,Seller_01660,Bengaluru,West Bengal,4.09,2021-04-04
1661,Seller_01661,Bengaluru,Assam,4.82,2025-08-06
1662,Seller_01662,Hyderabad,Assam,4.57,2025-01-08
1663,Seller_01663,Kolkata,West Bengal,3.77,2020-03-26
1664,Seller_01664,Delhi,Karnataka,4.57,2024-06-01
1665,Seller_01665,Pune,Assam,4.16,2020-01-18
1666,Seller_01666,Jaipur,Manipur,3.75,2020-11-27
1667,Seller_01667,Jaipur,Delhi,4.19,2020-05-28
1668,Seller_01668,Jaipur,Rajasthan,4.13,2023-12-16
1669,Seller_01669,Pune,Delhi,3.95,2024-06-21
1670,Seller_01670,Bengaluru,Rajasthan,3.89,2020-04-25
1671,Seller_01671,Bengaluru,Assam,4.31,2021-01-14
1672,Seller_01672,Mumbai,Manipur,3.97,2025-11-11
1673,Seller_01673,Mumbai,Karnataka,3.51,2025-10-26
1674,Seller_01674,Mumbai,Karnataka,4.51,2021-12-29
1675,Seller_01675,Chennai,Tamil Nadu,3.92,2021-03-29
1676,Seller_01676,Bengaluru,Telangana,4.28,2022-01-15
1677,Seller_01677,Delhi,Delhi,3.61,2023-10-23
1678,Seller_01678,Jaipur,Tamil Nadu,3.61,2021-08-26
1679,Seller_01679,Imphal,Rajasthan,3.17,2024-07-20
1680,Seller_01680,Pune,Telangana,3.19,2023-10-31
1681,Seller_01681,Pune,Maharashtra,4.31,2022-12-16
1682,Seller_01682,Chennai,Telangana,4.07,2022-04-15
1683,Seller_01683,Hyderabad,Delhi,3.64,2022-05-16
1684,Seller_01684,Delhi,Assam,5.0,2020-01-04
1685,Seller_01685,Bengaluru,Tamil Nadu,3.85,2021-08-22
1686,Seller_01686,Mumbai,Maharashtra,3.76,2022-05-23
1687,Seller_01687,Kolkata,Delhi,3.78,2021-12-14
1688,Seller_01688,Chennai,Karnataka,3.56,2022-04-06
1689,Seller_01689,Hyderabad,Maharashtra,3.65,2023-06-15
1690,Seller_01690,Imphal,Assam,5.0,2021-03-10
1691,Seller_01691,Guwahati,Karnataka,4.38,2022-08-17
1692,Seller_01692,Pune,Karnataka,3.58,2021-08-30
1693,Seller_01693,Jaipur,Maharashtra,3.9,2022-03-09
1694,Seller_01694,Jaipur,Tamil Nadu,4.22,2020-04-27
1695,Seller_01695,Delhi,Manipur,4.3,2024-08-09
1696,Seller_01696,Jaipur,Telangana,4.65,2024-01-10
1697,Seller_01697,Chennai,Maharashtra,3.88,2024-07-07
1698,Seller_01698,Jaipur,West Bengal,4.39,2022-11-11
1699,Seller_01699,Imphal,Delhi,4.74,2023-07-10
1700,Seller_01700,Bengaluru,Karnataka,4.94,2021-08-31
1701,Seller_01701,Guwahati,Tamil Nadu,3.97,2022-02-18
1702,Seller_01702,Imphal,Rajasthan,4.78,2025-08-27
1703,Seller_01703,Guwahati,Telangana,3.81,2020-04-26
1704,Seller_01704,Imphal,West Bengal,4.06,2024-05-05
1705,Seller_01705,Imphal,West Bengal,4.81,2021-02-03
1706,Seller_01706,Chennai,Maharashtra,3.39,2025-10-28
1707,Seller_01707,Jaipur,Rajasthan,4.39,2021-03-24
1708,Seller_01708,Pune,Maharashtra,3.42,2024-04-10
1709,Seller_01709,Chennai,Telangana,4.41,2023-06-01
1710,Seller_01710,Guwahati,West Bengal,4.39,2024-03-18
1711,Seller_01711,Guwahati,Assam,4.61,2023-09-18
1712,Seller_01712,Guwahati,West Bengal,2.94,2023-04-01
1713,Seller_01713,Jaipur,Karnataka,5.0,2024-06-07
1714,Seller_01714,Delhi,Maharashtra,3.87,2023-08-03
1715,Seller_01715,Kolkata,Delhi,3.85,2024-11-23
1716,Seller_01716,Bengaluru,Karnataka,4.37,2021-04-25
1717,Seller_01717,Mumbai,West Bengal,3.42,2024-03-10
1718,Seller_01718,Pune,Karnataka,4.54,2022-06-13
1719,Seller_01719,Kolkata,Manipur,4.93,2025-08-21
1720,Seller_01720,Bengaluru,Maharashtra,4.1,2020-03-30
1721,Seller_01721,Kolkata,Assam,3.97,2023-09-23
1722,Seller_01722,Jaipur,West Bengal,4.07,2023-12-20
1723,Seller_01723,Guwahati,Maharashtra,4.77,2020-06-29
1724,Seller_01724,Kolkata,Rajasthan,4.07,2025-07-14
1725,Seller_01725,Guwahati,Assam,3.86,2021-03-24
1726,Seller_01726,Pune,Manipur,4.94,2025-07-19
1727,Seller_01727,Imphal,Rajasthan,4.73,2022-07-30
1728,Seller_01728,Mumbai,Maharashtra,3.67,2022-12-14
1729,Seller_01729,Bengaluru,Maharashtra,4.69,2024-03-07
1730,Seller_01730,Jaipur,Tamil Nadu,3.85,2025-03-14
1731,Seller_01731,Hyderabad,Assam,3.69,2024-09-28
1732,Seller_01732,Hyderabad,Delhi,4.9,2022-05-12
1733,Seller_01733,Chennai,Maharashtra,4.52,2021-07-13
1734,Seller_01734,Pune,Delhi,4.5,2020-05-26
1735,Seller_01735,Delhi,Manipur,3.19,2020-06-21
1736,Seller_01736,Chennai,Maharashtra,4.18,2024-04-29
1737,Seller_01737,Imphal,Delhi,4.07,2021-04-19
1738,Seller_01738,Hyderabad,West Bengal,4.3,2021-02-01
1739,Seller_01739,Bengaluru,Manipur,4.51,2025-01-01
1740,Seller_01740,Pune,Delhi,3.19,2023-12-21
1741,Seller_01741,Delhi,Tamil Nadu,4.01,2022-05-26
1742,Seller_01742,Kolkata,Assam,2.76,2024-01-28
1743,Seller_01743,Guwahati,Karnataka,3.67,2022-02-20
1744,Seller_01744,Bengaluru,Tamil Nadu,4.85,2021-04-15
1745,Seller_01745,Hyderabad,Manipur,4.72,2023-08-01
1746,Seller_01746,Pune,Maharashtra,4.06,2024-05-02
1747,Seller_01747,Imphal,Tamil Nadu,3.92,2020-10-25
1748,Seller_01748,Delhi,Karnataka,4.08,2022-12-25
1749,Seller_01749,Chennai,West Bengal,3.97,2023-02-24
1750,Seller_01750,Hyderabad,Manipur,4.2,2023-05-24
1751,Seller_01751,Bengaluru,Delhi,4.51,2020-08-06
1752,Seller_01752,Pune,Assam,4.52,2025-08-02
1753,Seller_01753,Bengaluru,Telangana,3.28,2025-01-09
1754,Seller_01754,Guwahati,Telangana,4.3,2025-03-29
1755,Seller_01755,Pune,Delhi,3.33,2023-07-10
1756,Seller_01756,Chennai,West Bengal,3.85,2025-07-09
1757,Seller_01757,Chennai,Maharashtra,3.18,2020-02-12
1758,Seller_01758,Jaipur,Maharashtra,3.54,2024-09-08
1759,Seller_01759,Guwahati,Telangana,4.45,2024-12-26
1760,Seller_01760,Jaipur,Karnataka,4.0,2025-03-03
1761,Seller_01761,Bengaluru,Assam,4.13,2024-06-13
1762,Seller_01762,Jaipur,Tamil Nadu,5.0,2025-09-21
1763,Seller_01763,Guwahati,Karnataka,3.76,2021-02-06
1764,Seller_01764,Hyderabad,Assam,4.1,2022-11-23
1765,Seller_01765,Hyderabad,Maharashtra,4.61,2025-02-01
1766,Seller_01766,Kolkata,West Bengal,3.84,2021-09-05
1767,Seller_01767,Pune,West Bengal,3.83,2022-12-17
1768,Seller_01768,Hyderabad,Delhi,3.19,2023-08-05
1769,Seller_01769,Guwahati,Karnataka,3.88,2025-07-24
1770,Seller_01770,Chennai,West Bengal,4.26,2022-04-21
1771,Seller_01771,Imphal,Manipur,4.13,2025-02-15
1772,Seller_01772,Kolkata,Assam,2.87,2022-11-20
1773,Seller_01773,Imphal,Maharashtra,4.42,2025-06-22
1774,Seller_01774,Pune,Assam,4.71,2025-11-23
1775,Seller_01775,Bengaluru,Tamil Nadu,3.74,2025-04-29
1776,Seller_01776,Bengaluru,Assam,4.12,2024-08-24
1777,Seller_01777,Bengaluru,Rajasthan,3.38,2020-08-24
1778,Seller_01778,Guwahati,Maharashtra,3.95,2024-06-01
1779,Seller_01779,Bengaluru,West Bengal,3.64,2022-01-13
1780,Seller_01780,Imphal,Tamil Nadu,3.11,2023-03-14
1781,Seller_01781,Bengaluru,Maharashtra,4.74,2021-06-01
1782,Seller_01782,Guwahati,Karnataka,4.25,2022-05-28
1783,Seller_01783,Mumbai,Assam,4.73,2024-09-16
1784,Seller_01784,Chennai,Maharashtra,4.61,2020-01-31
1785,Seller_01785,Guwahati,Telangana,2.53,2020-02-20
1786,Seller_01786,Pune,West Bengal,3.06,2025-02-10
1787,Seller_01787,Kolkata,Rajasthan,4.31,2025-10-09
1788,Seller_01788,Hyderabad,West Bengal,4.4,2024-08-12
1789,Seller_01789,Kolkata,Delhi,4.32,2020-10-12
1790,Seller_01790,Delhi,Tamil Nadu,4.15,2023-05-15
1791,Seller_01791,Delhi,Delhi,3.5,2023-04-13
1792,Seller_01792,Guwahati,Telangana,4.01,2023-10-09
1793,Seller_01793,Jaipur,Maharashtra,4.29,2020-10-27
1794,Seller_01794,Chennai,Rajasthan,3.69,2022-09-03
1795,Seller_01795,Delhi,Manipur,4.3,2024-09-26
1796,Seller_01796,Kolkata,Delhi,4.39,2024-01-05
1797,Seller_01797,Pune,Maharashtra,4.11,2021-02-27
1798,Seller_01798,Delhi,Telangana,3.11,2020-02-04
1799,Seller_01799,Chennai,Manipur,3.9,2024-05-19
1800,Seller_01800,Jaipur,Karnataka,4.08,2022-10-22
1801,Seller_01801,Chennai,Tamil Nadu,3.63,2022-01-29
1802,Seller_01802,Chennai,Tamil Nadu,3.46,2025-11-26
1803,Seller_01803,Mumbai,Maharashtra,4.21,2020-08-23
1804,Seller_01804,Delhi,Delhi,4.57,2022-05-31
1805,Seller_01805,Delhi,Rajasthan,4.35,2024-10-18
1806,Seller_01806,Guwahati,Maharashtra,3.92,2022-04-26
1807,Seller_01807,Pune,Rajasthan,3.8,2025-10-11
1808,Seller_01808,Hyderabad,Karnataka,4.49,2024-06-28
1809,Seller_01809,Delhi,Tamil Nadu,3.32,2020-08-16
1810,Seller_01810,Bengaluru,Delhi,3.52,2021-12-20
1811,Seller_01811,Bengaluru,West Bengal,4.11,2025-10-25
1812,Seller_01812,Mumbai,Telangana,3.34,2022-02-05
1813,Seller_01813,Pune,Delhi,4.14,2021-07-12
1814,Seller_01814,Kolkata,Delhi,3.7,2021-03-29
1815,Seller_01815,Delhi,Maharashtra,3.65,2024-04-25
1816,Seller_01816,Mumbai,Telangana,4.42,2022-12-16
1817,Seller_01817,Mumbai,West Bengal,4.75,2022-04-28
1818,Seller_01818,Kolkata,Maharashtra,3.67,2023-11-24
1819,Seller_01819,Bengaluru,Karnataka,4.63,2020-05-05
1820,Seller_01820,Bengaluru,Maharashtra,3.15,2020-11-20
1821,Seller_01821,Mumbai,Rajasthan,3.74,2022-04-23
1822,Seller_01822,Delhi,Manipur,4.07,2025-06-26
1823,Seller_01823,Guwahati,Maharashtra,4.76,2023-09-23
1824,Seller_01824,Delhi,Karnataka,4.0,2023-11-18
1825,Seller_01825,Guwahati,Tamil Nadu,4.41,2024-01-21
1826,Seller_01826,Kolkata,Maharashtra,3.63,2024-10-03
1827,Seller_01827,Kolkata,Manipur,4.48,2023-07-05
1828,Seller_01828,Hyderabad,Delhi,3.67,2021-10-10
1829,Seller_01829,Imphal,West Bengal,4.93,2020-02-09
1830,Seller_01830,Guwahati,Karnataka,4.77,2020-01-09
1831,Seller_01831,Imphal,Karnataka,3.83,2021-10-22
1832,Seller_01832,Guwahati,Telangana,3.62,2021-11-09
1833,Seller_01833,Delhi,West Bengal,4.1,2021-07-11
1834,Seller_01834,Delhi,Karnataka,4.39,2023-05-07
1835,Seller_01835,Delhi,Tamil Nadu,4.69,2023-03-11
1836,Seller_01836,Pune,Rajasthan,4.8,2021-01-30
1837,Seller_01837,Hyderabad,Tamil Nadu,3.9,2024-06-10
1838,Seller_01838,Chennai,Maharashtra,3.93,2022-03-30
1839,Seller_01839,Chennai,Telangana,4.08,2022-09-13
1840,Seller_01840,Chennai,Assam,3.99,2022-01-13
1841,Seller_01841,Delhi,Telangana,3.45,2024-09-28
1842,Seller_01842,Mumbai,Karnataka,4.12,2024-09-05
1843,Seller_01843,Jaipur,Manipur,5.0,2022-12-18
1844,Seller_01844,Delhi,Delhi,4.39,2023-10-02
1845,Seller_01845,Mumbai,West Bengal,4.05,2023-11-21
1846,Seller_01846,Pune,Assam,3.19,2021-01-14
1847,Seller_01847,Pune,Delhi,3.94,2021-11-23
1848,Seller_01848,Delhi,Rajasthan,4.91,2023-05-03
1849,Seller_01849,Delhi,West Bengal,3.52,2020-03-27
1850,Seller_01850,Chennai,Delhi,3.59,2023-06-18
1851,Seller_01851,Pune,Tamil Nadu,4.0,2020-12-11
1852,Seller_01852,Hyderabad,Delhi,3.83,2024-02-22
1853,Seller_01853,Pune,Rajasthan,4.23,2025-03-06
1854,Seller_01854,Guwahati,Assam,3.92,2021-12-03
1855,Seller_01855,Guwahati,Telangana,3.78,2025-07-12
1856,Seller_01856,Hyderabad,Karnataka,4.7,2025-05-30
1857,Seller_01857,Guwahati,Tamil Nadu,4.21,2020-01-02
1858,Seller_01858,Pune,Rajasthan,4.21,2023-07-09
1859,Seller_01859,Delhi,Karnataka,5.0,2025-04-21
1860,Seller_01860,Imphal,West Bengal,3.82,2024-07-22
1861,Seller_01861,Mumbai,Karnataka,3.99,2024-08-23
1862,Seller_01862,Pune,Delhi,3.9,2025-11-06
1863,Seller_01863,Chennai,Tamil Nadu,3.62,2021-01-14
1864,Seller_01864,Chennai,Maharashtra,4.62,2024-09-05
1865,Seller_01865,Kolkata,Assam,4.78,2020-02-12
1866,Seller_01866,Delhi,West Bengal,5.0,2024-11-14
1867,Seller_01867,Kolkata,Karnataka,4.41,2020-12-12
1868,Seller_01868,Mumbai,Maharashtra,3.77,2020-09-10
1869,Seller_01869,Guwahati,Tamil Nadu,3.67,2025-03-12
1870,Seller_01870,Imphal,Karnataka,4.77,2024-07-17
1871,Seller_01871,Bengaluru,Delhi,2.44,2020-10-28
1872,Seller_01872,Hyderabad,Maharashtra,3.66,2022-02-15
1873,Seller_01873,Pune,Assam,5.0,2020-11-20
1874,Seller_01874,Imphal,Tamil Nadu,4.17,2020-11-13
1875,Seller_01875,Mumbai,Tamil Nadu,3.58,2020-06-22
1876,Seller_01876,Kolkata,Manipur,4.07,2021-12-29
1877,Seller_01877,Delhi,Rajasthan,4.04,2023-02-25
1878,Seller_01878,Mumbai,Rajasthan,3.88,2020-03-05
1879,Seller_01879,Chennai,Delhi,3.95,2022-03-17
1880,Seller_01880,Mumbai,Tamil Nadu,3.39,2025-02-10
1881,Seller_01881,Kolkata,West Bengal,4.65,2024-05-30
1882,Seller_01882,Mumbai,Manipur,4.87,2022-01-18
1883,Seller_01883,Pune,Telangana,4.33,2023-02-15
1884,Seller_01884,Imphal,Rajasthan,3.53,2024-08-23
1885,Seller_01885,Pune,Maharashtra,3.61,2025-05-24
1886,Seller_01886,Bengaluru,Assam,5.0,2024-12-18
1887,Seller_01887,Guwahati,Karnataka,4.71,2024-03-14
1888,Seller_01888,Jaipur,Assam,5.0,2025-12-24
1889,Seller_01889,Kolkata,Assam,5.0,2020-07-01
1890,Seller_01890,Kolkata,Delhi,4.08,2020-08-04
1891,Seller_01891,Delhi,Telangana,3.56,2020-03-11
1892,Seller_01892,Hyderabad,Maharashtra,4.42,2024-12-02
1893,Seller_01893,Chennai,Telangana,3.52,2024-09-20
1894,Seller_01894,Mumbai,Maharashtra,4.18,2024-03-20
1895,Seller_01895,Jaipur,Delhi,4.36,2024-07-07
1896,Seller_01896,Kolkata,Telangana,4.37,2024-01-19
1897,Seller_01897,Bengaluru,Karnataka,3.61,2024-05-12
1898,Seller_01898,Mumbai,Assam,3.93,2021-11-17
1899,Seller_01899,Hyderabad,Rajasthan,4.17,2024-04-13
1900,Seller_01900,Pune,Delhi,3.41,2020-07-17
1901,Seller_01901,Jaipur,Maharashtra,4.57,2020-09-04
1902,Seller_01902,Guwahati,Manipur,3.2,2025-04-17
1903,Seller_01903,Hyderabad,Tamil Nadu,3.57,2022-02-24
1904,Seller_01904,Kolkata,Tamil Nadu,4.48,2024-10-22
1905,Seller_01905,Chennai,Telangana,3.33,2021-08-21
1906,Seller_01906,Kolkata,Manipur,3.77,2020-08-04
1907,Seller_01907,Guwahati,Delhi,4.01,2024-05-13
1908,Seller_01908,Chennai,Assam,3.9,2022-08-12
1909,Seller_01909,Chennai,West Bengal,3.78,2024-12-14
1910,Seller_01910,Hyderabad,Manipur,3.48,2021-02-27
1911,Seller_01911,Delhi,Manipur,4.7,2024-08-01
1912,Seller_01912,Imphal,Maharashtra,3.42,2021-01-28
1913,Seller_01913,Guwahati,Rajasthan,4.19,2023-11-08
1914,Seller_01914,Imphal,Manipur,4.14,2023-08-04
1915,Seller_01915,Chennai,Assam,2.91,2020-11-09
1916,Seller_01916,Bengaluru,Assam,4.51,2024-08-29
1917,Seller_01917,Bengaluru,Tamil Nadu,3.43,2021-10-30
1918,Seller_01918,Mumbai,Telangana,3.59,2022-02-04
1919,Seller_01919,Guwahati,Karnataka,4.18,2024-06-01
1920,Seller_01920,Pune,Assam,3.84,2022-01-19
1921,Seller_01921,Bengaluru,Rajasthan,4.23,2020-08-05
1922,Seller_01922,Hyderabad,Karnataka,3.62,2022-02-12
1923,Seller_01923,Chennai,Maharashtra,4.99,2022-07-29
1924,Seller_01924,Chennai,Manipur,3.7,2022-09-17
1925,Seller_01925,Imphal,Manipur,3.95,2023-08-13
1926,Seller_01926,Jaipur,Tamil Nadu,4.73,2024-10-28
1927,Seller_01927,Mumbai,Karnataka,4.84,2024-06-07
1928,Seller_01928,Pune,Delhi,3.59,2021-11-30
1929,Seller_01929,Jaipur,Assam,3.7,2023-02-21
1930,Seller_01930,Delhi,Delhi,4.22,2021-10-24
1931,Seller_01931,Imphal,Manipur,4.07,2022-10-27
1932,Seller_01932,Chennai,Delhi,3.74,2024-01-22
1933,Seller_01933,Kolkata,Delhi,5.0,2020-09-04
1934,Seller_01934,Pune,Tamil Nadu,2.64,2024-10-02
1935,Seller_01935,Mumbai,Telangana,4.0,2024-12-14
1936,Seller_01936,Kolkata,Karnataka,4.87,2022-11-19
1937,Seller_01937,Jaipur,Maharashtra,3.92,2022-06-02
1938,Seller_01938,Guwahati,Maharashtra,5.0,2021-03-11
1939,Seller_01939,Mumbai,Assam,3.9,2024-01-13
1940,Seller_01940,Pune,Rajasthan,2.98,2023-09-27
1941,Seller_01941,Pune,Karnataka,3.82,2022-10-29
1942,Seller_01942,Pune,Delhi,4.16,2022-10-04
1943,Seller_01943,Imphal,Tamil Nadu,3.89,2023-03-28
1944,Seller_01944,Mumbai,Rajasthan,4.47,2021-03-16
1945,Seller_01945,Pune,Delhi,4.03,2025-05-23
1946,Seller_01946,Kolkata,Delhi,4.72,2021-05-03
